model,mode,image_name,region,gt_name,gt_tag,pred_name,pred_tag,rag_hits,in_db
gemma4:31b,vlmrag,gangnam__55__crop_003,gangnam,로얄키친,amenity=restaurant,로얄키친,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__56__crop_002,gangnam,믿음부동산,office=estate_agent,민음부동산,office=estate_agent,5,0
gemma4:31b,vlmrag,gangnam__57__crop_001,gangnam,삼성서점,shop=books,삼성서점,shop=books,5,0
gemma4:31b,vlmrag,gangnam__57__crop_002,gangnam,솔로몬 공인중개사사무소,office=estate_agent,솔로몬 공인중개사사무소,office=estate_agent,5,1
gemma4:31b,vlmrag,gangnam__58__crop_001,gangnam,VIP 노래방,amenity=karaoke_box,VIP노래방,amenity=karaoke_box,5,0
gemma4:31b,vlmrag,gangnam__58__crop_002,gangnam,정관장,shop=health_food,정관장 홍삼,shop=health_food,5,1
gemma4:31b,vlmrag,gangnam__59__crop_001,gangnam,메디팜 나리약국,amenity=pharmacy,메디팜 나리약국,amenity=pharmacy,5,1
gemma4:31b,vlmrag,gangnam__59__crop_002,gangnam,VIP 노래방,amenity=karaoke_box,VIP 노래방,amenity=karaoke_box,5,0
gemma4:31b,vlmrag,gangnam__59__crop_003,gangnam,정관장,shop=health_food,정관장,shop=health_food,5,1
gemma4:31b,vlmrag,gangnam__5__crop_001,gangnam,MOS BURGER,amenity=fast_food,MOS BURGER,amenity=fast_food,5,0
gemma4:31b,vlmrag,gangnam__5__crop_003,gangnam,부대찌개,amenity=restaurant,놀부 부대찌개,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__60__crop_001,gangnam,이수정국어 논술,amenity=school,이수정국어논술,amenity=school,5,0
gemma4:31b,vlmrag,gangnam__61__crop_001,gangnam,PAIK S COFFEE,amenity=cafe,PAIK'S COFFEE,amenity=cafe,5,1
gemma4:31b,vlmrag,gangnam__61__crop_002,gangnam,MINI STOP,shop=convenience,MINI STOP,shop=convenience,5,0
gemma4:31b,vlmrag,gangnam__62__crop_001,gangnam,MINISTOP,shop=convenience,MINI STOP,shop=convenience,5,0
gemma4:31b,vlmrag,gangnam__62__crop_002,gangnam,MINISTOP,shop=convenience,MINISTOP,shop=convenience,5,0
gemma4:31b,vlmrag,gangnam__63__crop_001,gangnam,MINISTOP,shop=convenience,MINISTOP,shop=convenience,5,0
gemma4:31b,vlmrag,gangnam__64__crop_001,gangnam,SUSHI BROS,amenity=restaurant,SUSHI BROS,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__64__crop_002,gangnam,MINI STOP,shop=convenience,MINI STOP,shop=convenience,5,0
gemma4:31b,vlmrag,gangnam__64__crop_003,gangnam,SIZAK STUDY CAFE,amenity=study_cafe,시작 스터디카페,amenity=study_cafe,5,0
gemma4:31b,vlmrag,gangnam__65__crop_001,gangnam,빽다방,amenity=cafe,빽다방,amenity=cafe,5,1
gemma4:31b,vlmrag,gangnam__66__crop_002,gangnam,으뜸 공인중개사,office=estate_agent,으뜸공인중개사,office=estate_agent,5,0
gemma4:31b,vlmrag,gangnam__67__crop_001,gangnam,한강 오토바이,shop=motorcycle,한강오토바이,shop=motorcycle,5,1
gemma4:31b,vlmrag,gangnam__67__crop_002,gangnam,천재 공인중개사,office=estate_agent,천재 공인중개사 사무소,office=estate_agent,5,0
gemma4:31b,vlmrag,gangnam__68__crop_001,gangnam,by LYNN,shop=clothes,by LYNN,shop=beauty,5,0
gemma4:31b,vlmrag,gangnam__69__crop_001,gangnam,미래향,amenity=restaurant,미래향,amenity=restaurant,5,1
gemma4:31b,vlmrag,gangnam__6__crop_001,gangnam,HERRY S COFFEE,amenity=cafe,HERRY'S COFFEE,amenity=cafe,5,0
gemma4:31b,vlmrag,gangnam__70__crop_001,gangnam,병천순대,amenity=restaurant,병천순대,amenity=restaurant,5,1
gemma4:31b,vlmrag,gangnam__70__crop_002,gangnam,라라감자탕,amenity=restaurant,라라감자탕,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__70__crop_003,gangnam,민속주점,amenity=bar,민속주점,amenity=bar,5,0
gemma4:31b,vlmrag,gangnam__71__crop_001,gangnam,금초한의원,amenity=clinic,금초한의원,amenity=clinic,5,0
gemma4:31b,vlmrag,gangnam__71__crop_002,gangnam,맥주창고,amenity=bar,맥주창고,amenity=bar,5,1
gemma4:31b,vlmrag,gangnam__71__crop_003,gangnam,박지향 Book Cafe,amenity=book_cafe,낙지향 Book Cafe,amenity=book_cafe,5,0
gemma4:31b,vlmrag,gangnam__71__crop_004,gangnam,강남김밥,amenity=restaurant,강남김밥,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__72__crop_001,gangnam,CU,shop=convenience,CU,shop=convenience,5,1
gemma4:31b,vlmrag,gangnam__73__crop_001,gangnam,정재용헤어,shop=hairdresser,정재용헤어,shop=hairdresser,5,0
gemma4:31b,vlmrag,gangnam__73__crop_002,gangnam,by JUNG JAE YONG,shop=hairdresser,HAIR SALON by JUNG JAE YONG,shop=hairdresser,5,0
gemma4:31b,vlmrag,gangnam__74__crop_001,gangnam,밥타임,amenity=restaurant,밥타임,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__74__crop_002,gangnam,MARIAN,shop=bakery,MARIAN,amenity=cafe,5,0
gemma4:31b,vlmrag,gangnam__75__crop_001,gangnam,함 박 웃 음,amenity=restaurant,함·박·웃·음 밥 & 분식,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__76__crop_001,gangnam,유니에셋,office=estate_agent,강남공인중개사사무소,office=estate_agent,5,0
gemma4:31b,vlmrag,gangnam__76__crop_002,gangnam,유니에셋,office=estate_agent,강남공인중개사사무소,office=estate_agent,5,0
gemma4:31b,vlmrag,gangnam__77__crop_001,gangnam,대치래미안,office=estate_agent,대치래미안 공인중개사사무소,office=estate_agent,5,0
gemma4:31b,vlmrag,gangnam__77__crop_002,gangnam,영광,office=estate_agent,영광공인중개사사무소,office=estate_agent,5,0
gemma4:31b,vlmrag,gangnam__78__crop_001,gangnam,영광,office=estate_agent,영광 공인중개사 사무소,office=estate_agent,5,0
gemma4:31b,vlmrag,gangnam__78__crop_002,gangnam,리빙인테리어,shop=furniture,리빙인테리어,office=company,5,0
gemma4:31b,vlmrag,gangnam__79__crop_001,gangnam,GS25,shop=convenience,GS25,shop=convenience,5,1
gemma4:31b,vlmrag,gangnam__79__crop_002,gangnam,시래기국 깡장보리밥,amenity=restaurant,계몽돈까스,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__7__crop_001,gangnam,Pomato,amenity=restaurant,Pomato,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__7__crop_002,gangnam,딸부자네 불백,amenity=restaurant,딸부자네 불백,amenity=restaurant,5,1
gemma4:31b,vlmrag,gangnam__7__crop_003,gangnam,7 ELEVEN,shop=convenience,7 ELEVEN,shop=convenience,5,1
gemma4:31b,vlmrag,gangnam__80__crop_001,gangnam,GS25,shop=convenience,GS25,shop=convenience,5,1
gemma4:31b,vlmrag,gangnam__81__crop_001,gangnam,GS25,shop=convenience,GS25,shop=convenience,5,1
gemma4:31b,vlmrag,gangnam__81__crop_002,gangnam,시래기국 깡장보리밥,amenity=restaurant,쓰레기통장난감방,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__82__crop_001,gangnam,김영희 동태찜 코다리냉면,amenity=restaurant,김영희 동태찜&코다리냉면,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__83__crop_001,gangnam,김영희 동태찜 코다리냉면,amenity=restaurant,김영희 동태찜&코다리냉면,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__84__crop_001,gangnam,상품권닷컴,office=company,상품권닷컴,shop=smoke_shop,5,0
gemma4:31b,vlmrag,gangnam__84__crop_002,gangnam,Pasta Dough,amenity=restaurant,Pasta Dough,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__85__crop_001,gangnam,상품권닷컴,office=company,상품권닷컴,shop=smoke_shop,5,0
gemma4:31b,vlmrag,gangnam__85__crop_002,gangnam,Pasta Dough,amenity=restaurant,Pasta Dough,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__85__crop_003,gangnam,카츠젠,amenity=restaurant,카츠젠,amenity=restaurant,5,1
gemma4:31b,vlmrag,gangnam__86__crop_001,gangnam,부대찌개,amenity=restaurant,대왕부대찌개,amenity=restaurant,5,0
gemma4:31b,vlmrag,gangnam__86__crop_002,gangnam,카츠젠,amenity=restaurant,수제돈카츠·모밀전문점,amenity=restaurant,5,1
gemma4:31b,vlmrag,gangnam__86__crop_003,gangnam,상품권닷컴,office=company,상품권닷컴,shop=convenience,5,0
gemma4:31b,vlmrag,gangnam__87__crop_001,gangnam,엠엑스,shop=beauty,엠엑스 피부과,amenity=clinic,5,0
gemma4:31b,vlmrag,gangnam__87__crop_002,gangnam,BROZ PUB,amenity=bar,BROZ PUB,amenity=bar,5,0
gemma4:31b,vlmrag,gangnam__88__crop_001,gangnam,창포,amenity=restaurant,창포,amenity=restaurant,5,1
gemma4:31b,vlmrag,gangnam__89__crop_001,gangnam,Nice to CU,shop=convenience,Nice to CU,shop=convenience,5,0
gemma4:31b,vlmrag,gangnam__8__crop_002,gangnam,7 ELEVEN,shop=convenience,7-ELEVEN,shop=convenience,5,1
gemma4:31b,vlmrag,gangnam__8__crop_003,gangnam,THE FOOT SHOP,shop=beauty,THE FOOT SHOP,shop=beauty,5,0
gemma4:31b,vlmrag,gangnam__90__crop_001,gangnam,Nice to CU,shop=convenience,Nice to CU,shop=convenience,5,0
gemma4:31b,vlmrag,gangnam__90__crop_002,gangnam,필리아 약국,amenity=pharmacy,필리아약국,amenity=pharmacy,5,0
gemma4:31b,vlmrag,gangnam__91__crop_001,gangnam,Nice to CU,shop=convenience,Nice to CU,shop=convenience,5,0
gemma4:31b,vlmrag,gangnam__92__crop_001,gangnam,I Nail,shop=beauty,I ♥ Nail,shop=beauty,5,0
gemma4:31b,vlmrag,gangnam__94__crop_001,gangnam,CAFFE PIE,amenity=cafe,CAFFÉ PIE,amenity=cafe,5,0
gemma4:31b,vlmrag,gangnam__95__crop_001,gangnam,헤어명가,shop=hairdresser,헤어명가,shop=hairdresser,5,1
gemma4:31b,vlmrag,gangnam__96__crop_001,gangnam,스터디카페 24시,amenity=study_cafe,비에이블 스터디카페,amenity=study_cafe,5,0
gemma4:31b,vlmrag,gangnam__97__crop_001,gangnam,7,shop=convenience,7,amenity=cafe,0,0
gemma4:31b,vlmrag,gangnam__98__crop_001,gangnam,KOREA POST,amenity=post_office,서울대치4동우편취급국,amenity=post_office,5,1
gemma4:31b,vlmrag,gangnam__99__crop_001,gangnam,워너비,amenity=school,워너비,amenity=school,5,0
gemma4:31b,vlmrag,gangnam__9__crop_001,gangnam,초 만 원,amenity=restaurant,천만원,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__100__crop_001,suwon,전주 콩나물국밥,amenity=restaurant,전주콩나물국밥,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__10__crop_001,suwon,7 ELEVEN,shop=convenience,7-ELEVEN,shop=convenience,5,1
gemma4:31b,vlmrag,suwon__10__crop_002,suwon,Bur3wa,,Burjwa.,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__10__crop_003,suwon,ZOO COFFEE,amenity=cafe,ZOO COFFEE,amenity=cafe,5,0
gemma4:31b,vlmrag,suwon__11__crop_001,suwon,천사네일,shop=beauty,천사네일,shop=beauty,5,0
gemma4:31b,vlmrag,suwon__12__crop_001,suwon,JS 미용재료,shop=hairdresser,JS미용재료,shop=beauty,5,0
gemma4:31b,vlmrag,suwon__13__crop_001,suwon,Chou,shop=bakery,Chou Cake House,shop=bakery,5,0
gemma4:31b,vlmrag,suwon__13__crop_002,suwon,뼈나라 감자탕,amenity=restaurant,뼈나라감자탕,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__14__crop_001,suwon,에이스 PC,amenity=internet_cafe,에이스PC,amenity=internet_cafe,5,0
gemma4:31b,vlmrag,suwon__15__crop_001,suwon,커리어 헤어 디자인,shop=hairdresser,커리어 헤어 디자인,shop=hairdresser,5,0
gemma4:31b,vlmrag,suwon__16__crop_001,suwon,골드문주차장,amenity=parking,골드문주차장,amenity=parking,5,0
gemma4:31b,vlmrag,suwon__17__crop_001,suwon,포장마차,amenity=bar,포칭마치,amenity=bar,5,0
gemma4:31b,vlmrag,suwon__18__crop_001,suwon,삼정세탁,shop=laundry,삼정세탁,shop=laundry,5,0
gemma4:31b,vlmrag,suwon__19__crop_001,suwon,이지비아,shop=clothes,토탈패션,shop=clothes,5,0
gemma4:31b,vlmrag,suwon__1__crop_001,suwon,baskin robbins,amenity=ice_cream,baskin robbins,amenity=ice_cream,5,1
gemma4:31b,vlmrag,suwon__1__crop_002,suwon,SUNS BURGER,shop=florist,SUNS BURGER & 눈꽃빙수,amenity=fast_food,5,0
gemma4:31b,vlmrag,suwon__20__crop_001,suwon,권약국,amenity=pharmacy,권약국,amenity=pharmacy,5,0
gemma4:31b,vlmrag,suwon__20__crop_002,suwon,권약국,amenity=pharmacy,권약국,amenity=pharmacy,5,0
gemma4:31b,vlmrag,suwon__21__crop_001,suwon,태평갈매기,amenity=restaurant,태평갈매기,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__22__crop_001,suwon,천사강아지,shop=pet,천사강아지,shop=pet,5,0
gemma4:31b,vlmrag,suwon__23__crop_001,suwon,백학다방,amenity=cafe,백학다방,amenity=cafe,5,0
gemma4:31b,vlmrag,suwon__25__crop_001,suwon,로맨틱 커피숍,amenity=cafe,로맨틱커피숍,amenity=cafe,5,0
gemma4:31b,vlmrag,suwon__25__crop_002,suwon,모범약국,amenity=pharmacy,모범약국,amenity=pharmacy,5,0
gemma4:31b,vlmrag,suwon__26__crop_001,suwon,조이모텔,tourism=hotel,조이 모텔,tourism=hotel,5,0
gemma4:31b,vlmrag,suwon__27__crop_001,suwon,한일통닭,amenity=fast_food,한일통닭 호프,amenity=bar,5,0
gemma4:31b,vlmrag,suwon__28__crop_001,suwon,설미순대국,amenity=restaurant,설미순대국,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__29__crop_001,suwon,MALU HOTEL,tourism=hotel,MALU HOTEL,tourism=hotel,5,0
gemma4:31b,vlmrag,suwon__2__crop_002,suwon,T WORLD,shop=mobile_phone,WORLD,shop=mobile_phone,5,0
gemma4:31b,vlmrag,suwon__2__crop_003,suwon,T WORLD,shop=mobile_phone,WORLD,office=company,5,0
gemma4:31b,vlmrag,suwon__2__crop_004,suwon,LaLa COIN,amenity=karaoke_box,LaLa COIN,amenity=cafe,5,0
gemma4:31b,vlmrag,suwon__30__crop_001,suwon,MALU HOTEL,tourism=hotel,GMALU HOTEL,tourism=hotel,5,0
gemma4:31b,vlmrag,suwon__31__crop_001,suwon,두부해물마을,amenity=restaurant,최가네 두부해물마을,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__32__crop_001,suwon,신바람돼지주물럭,amenity=restaurant,신바람돼지주물럭,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__33__crop_001,suwon,하우주 스즈키 수원대리점,shop=car_repair,하우주 스즈키 수원대리점,shop=motorcycle,5,0
gemma4:31b,vlmrag,suwon__34__crop_001,suwon,쪽갈비전문점 예감,amenity=restaurant,쪽갈비전문점 예감!,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__35__crop_001,suwon,용인 전통 순대국,amenity=restaurant,용인 전통 순대국,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__36__crop_001,suwon,대구반야월막창,amenity=restaurant,대구본야월막창,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__36__crop_002,suwon,지하철,amenity=bar,지하철,amenity=bar,5,1
gemma4:31b,vlmrag,suwon__36__crop_003,suwon,색다른HAIR,shop=hairdresser,색다른HAIR,shop=hairdresser,5,0
gemma4:31b,vlmrag,suwon__37__crop_001,suwon,미가락,amenity=restaurant,외식樂,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__37__crop_002,suwon,육회한 남자,amenity=restaurant,육회한 남자,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__39__crop_001,suwon,7형제 감자탕,amenity=restaurant,서부청기와감자탕,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__3__crop_001,suwon,돼랑,amenity=restaurant,돼랑,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__40__crop_001,suwon,BOBOS,amenity=bar,BAR BOBOS,amenity=bar,5,0
gemma4:31b,vlmrag,suwon__40__crop_002,suwon,참한고기,amenity=restaurant,참한고기,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__41__crop_001,suwon,한라돈,amenity=restaurant,한라돈,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__42__crop_001,suwon,BAR \BOBOS,amenity=bar,BAR Bobos,amenity=bar,5,0
gemma4:31b,vlmrag,suwon__42__crop_002,suwon,두리아족보쌈,amenity=restaurant,항아리보쌈,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__42__crop_003,suwon,아리랑,amenity=restaurant,아리랑 빈대떡,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__43__crop_001,suwon,통큰해물,amenity=restaurant,통큰해물,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__43__crop_002,suwon,미소갈비,amenity=restaurant,미소갈비,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__44__crop_001,suwon,세렌디피티,amenity=cafe,세렌디피티,amenity=cafe,5,1
gemma4:31b,vlmrag,suwon__45__crop_001,suwon,여왕통골뱅이,amenity=restaurant,여왕통골뱅이,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__45__crop_002,suwon,부부식당,amenity=restaurant,부부식당,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__46__crop_001,suwon,김밥친구,amenity=restaurant,김밥친구,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__46__crop_002,suwon,Day Hair,shop=hairdresser,Day Hair,shop=hairdresser,5,0
gemma4:31b,vlmrag,suwon__47__crop_001,suwon,불날개닭발,amenity=restaurant,불날개닭발,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__47__crop_002,suwon,굿모닝,office=estate_agent,굿모닝공인중개사사무소,office=estate_agent,5,0
gemma4:31b,vlmrag,suwon__48__crop_001,suwon,황소고집,amenity=restaurant,황소고집 한우곱창,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__48__crop_002,suwon,불날개닭발,amenity=restaurant,불날개닭발,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__49__crop_001,suwon,세진상사,shop=hardware,세진상사,shop=hardware,5,0
gemma4:31b,vlmrag,suwon__4__crop_002,suwon,밥 해주는 남자,amenity=restaurant,밥해주는남자,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__50__crop_001,suwon,조순헤어샵,shop=hairdresser,조순헤어샵,shop=hairdresser,5,0
gemma4:31b,vlmrag,suwon__50__crop_002,suwon,지지베네일,shop=beauty,G.G.Be,shop=beauty,5,0
gemma4:31b,vlmrag,suwon__51__crop_001,suwon,비젼,office=estate_agent,비젼 공인중개사 사무소,office=estate_agent,5,0
gemma4:31b,vlmrag,suwon__52__crop_001,suwon,모나리자,shop=hairdresser,모나리자 미용실,shop=hairdresser,5,0
gemma4:31b,vlmrag,suwon__53__crop_001,suwon,SooChon,amenity=restaurant,수촌치킨,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__54__crop_001,suwon,북촌손만두,amenity=restaurant,봉추만두,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__55__crop_001,suwon,엽기떡볶이,amenity=fast_food,동대문엽기떡볶이,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__57__crop_001,suwon,약,amenity=pharmacy,약,amenity=pharmacy,0,0
gemma4:31b,vlmrag,suwon__58__crop_001,suwon,BYC,shop=clothes,역전BYC,shop=clothes,5,1
gemma4:31b,vlmrag,suwon__58__crop_002,suwon,한솥,amenity=restaurant,한솥,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__59__crop_001,suwon,전주콩나루,amenity=restaurant,전수콩나물국밥,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__59__crop_002,suwon,황금의 집,shop=jewelry,황금의 집,shop=jewelry,5,0
gemma4:31b,vlmrag,suwon__59__crop_003,suwon,남성컷,shop=hairdresser,남성컷,shop=hairdresser,5,0
gemma4:31b,vlmrag,suwon__5__crop_001,suwon,진미치킨,amenity=fast_food,진미치킨,amenity=fast_food,5,0
gemma4:31b,vlmrag,suwon__5__crop_002,suwon,역전 진미 치킨,amenity=fast_food,역전 진미 치킨,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__60__crop_001,suwon,한빛약국,amenity=pharmacy,한빛약국,amenity=pharmacy,5,0
gemma4:31b,vlmrag,suwon__60__crop_002,suwon,약,amenity=pharmacy,,unknown,0,0
gemma4:31b,vlmrag,suwon__61__crop_001,suwon,전주콩나루,amenity=restaurant,전수콩나물국밥,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__61__crop_002,suwon,전주콩나루 콩나물국밥,amenity=restaurant,전수콩나물국밥,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__62__crop_001,suwon,권약국,amenity=pharmacy,권약국,amenity=pharmacy,5,0
gemma4:31b,vlmrag,suwon__62__crop_002,suwon,권약국,amenity=pharmacy,권약국,amenity=pharmacy,5,0
gemma4:31b,vlmrag,suwon__63__crop_001,suwon,산 이 내 린 밥 상 곤드레밥집,amenity=restaurant,산.이.내.린.밥.상 곤드레밥집,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__64__crop_001,suwon,곤드레밥집,amenity=restaurant,곤드레밥집,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__65__crop_001,suwon,대우 마이홈,office=estate_agent,대우 마이홈,office=estate_agent,5,0
gemma4:31b,vlmrag,suwon__65__crop_002,suwon,콩미가 손두부,amenity=restaurant,콩미가 순두부,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__65__crop_003,suwon,VALE,,VALE,office=company,5,0
gemma4:31b,vlmrag,suwon__66__crop_001,suwon,대우 마이홈,office=estate_agent,대우 마이홈 공인중개사,office=estate_agent,5,0
gemma4:31b,vlmrag,suwon__66__crop_002,suwon,VALENTI,shop=clothes,VALENTI,shop=clothes,5,0
gemma4:31b,vlmrag,suwon__67__crop_001,suwon,어부돈가,amenity=restaurant,어부돈가,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__68__crop_001,suwon,VALENTI,shop=clothes,VALENTI 편집샵,shop=clothes,5,0
gemma4:31b,vlmrag,suwon__69__crop_001,suwon,신성 자동차 정비,shop=car_repair,신성자동차정비,shop=car_repair,5,0
gemma4:31b,vlmrag,suwon__70__crop_001,suwon,신성공업사,shop=car_repair,신성공업사,shop=car_repair,5,0
gemma4:31b,vlmrag,suwon__70__crop_002,suwon,신성,shop=car_repair,신향,amenity=restaurant,0,0
gemma4:31b,vlmrag,suwon__71__crop_001,suwon,참숯구이,amenity=restaurant,참숯구이,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__72__crop_001,suwon,골목집,amenity=restaurant,골목집,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__73__crop_001,suwon,해장국 수육,amenity=restaurant,원조 해장국·수육,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__73__crop_002,suwon,유치회관,amenity=restaurant,유치회관,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__74__crop_001,suwon,4900냥 순대국,amenity=restaurant,4900냥 순대국,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__75__crop_001,suwon,교육그룹 정진,amenity=school,교육그룹 정진,amenity=school,5,0
gemma4:31b,vlmrag,suwon__76__crop_001,suwon,24시 정통마사지,shop=beauty,24시 정통마사지,shop=beauty,5,0
gemma4:31b,vlmrag,suwon__76__crop_002,suwon,럭셔리 노래팡팡,amenity=karaoke_box,럭셔리노래방,amenity=karaoke_box,5,0
gemma4:31b,vlmrag,suwon__77__crop_001,suwon,스타일 MOTEL,tourism=hotel,스타일 MOTEL,tourism=hotel,5,0
gemma4:31b,vlmrag,suwon__77__crop_002,suwon,스타일,tourism=hotel,쉐이즈,amenity=cafe,0,1
gemma4:31b,vlmrag,suwon__78__crop_001,suwon,모텔 스타일주차장,tourism=hotel,모텔 스타일주차장,amenity=parking,5,0
gemma4:31b,vlmrag,suwon__79__crop_001,suwon,소원식당,amenity=restaurant,성원식당,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__7__crop_001,suwon,sharalla Brush,shop=clothes,sharalla Brush,shop=beauty,5,0
gemma4:31b,vlmrag,suwon__81__crop_001,suwon,시골집,amenity=restaurant,시골집,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__82__crop_001,suwon,시골집,amenity=restaurant,시골집,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__83__crop_001,suwon,시온성,amenity=restaurant,시온성,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__83__crop_002,suwon,짱 PC방,amenity=internet_cafe,짱PC방,amenity=internet_cafe,5,0
gemma4:31b,vlmrag,suwon__84__crop_001,suwon,수입 엔틱 가구,shop=furniture,수입 엔틱 가구,shop=furniture,5,0
gemma4:31b,vlmrag,suwon__85__crop_001,suwon,대게 킹크랩 랍스터,amenity=restaurant,대게나라 수원점,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__86__crop_001,suwon,수입 엔틱 가구,shop=furniture,수입엔틱가구,shop=furniture,5,0
gemma4:31b,vlmrag,suwon__86__crop_002,suwon,VERONA,shop=furniture,VERONA,shop=furniture,5,0
gemma4:31b,vlmrag,suwon__87__crop_001,suwon,HOTEL ILMARE,tourism=hotel,HOTEL ILMARE,tourism=hotel,5,0
gemma4:31b,vlmrag,suwon__89__crop_001,suwon,유료주차장,amenity=parking,유료주차장,amenity=parking,5,0
gemma4:31b,vlmrag,suwon__8__crop_001,suwon,경훈약국,amenity=pharmacy,경혼약국,amenity=pharmacy,5,0
gemma4:31b,vlmrag,suwon__90__crop_001,suwon,Garma Hair,shop=hairdresser,가르마 Hair,shop=hairdresser,5,0
gemma4:31b,vlmrag,suwon__91__crop_001,suwon,부안 바지락촌,amenity=restaurant,부안바지락촌,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__92__crop_001,suwon,신촌옥 설렁탕 해장국,amenity=restaurant,신촌옥설렁탕해장국,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__93__crop_002,suwon,PREMIUM MULTI SHOP,shop=clothes,PREMIUM MULTI SHOP,shop=convenience,5,0
gemma4:31b,vlmrag,suwon__94__crop_001,suwon,라미 웨딩쥬얼리,shop=beauty,라미웨짱쥬얼리,shop=jewelry,5,0
gemma4:31b,vlmrag,suwon__96__crop_001,suwon,르노삼성자동차 인계점,shop=car_repair,르노삼성자동차 인계점,shop=car_repair,5,0
gemma4:31b,vlmrag,suwon__97__crop_001,suwon,어구미,amenity=restaurant,본도시락,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__98__crop_001,suwon,어구미,amenity=restaurant,어구,amenity=restaurant,5,1
gemma4:31b,vlmrag,suwon__99__crop_001,suwon,RESTAURANT,amenity=restaurant,RESTAURANT,amenity=restaurant,5,0
gemma4:31b,vlmrag,suwon__9__crop_001,suwon,ISaac,amenity=fast_food,Isaac,amenity=fast_food,5,0
