region,det_crop,status,gt_crop,gt_tag,pred_name,pred_tag,ocr_text
brooklyn,brooklyn__21__crop_002,TP,brooklyn__21__crop_002,amenity=restaurant,4 BROTHERS FOOD CORP,shop=convenience,4 / BROTHERS / FOOD CORP / 631 NOSTRAND AVE BREAKFAST LUNCH GROCERY DELI
brooklyn,brooklyn__22__crop_001,TP,brooklyn__22__crop_001,,9,office=building,9
brooklyn,brooklyn__22__crop_002,FP,,,SPRAY FOAM INSULATION,office=company,855-552-3626 / SPRAY FOAM / INSULATION
brooklyn,brooklyn__22__crop_003,FP,,,SASCO CONSTRUCTION SERVICE LLC,shop=hardware,643 NOSTRAND AVE BROOKLYN / SASCO CONSTRUCTION SERVICE LLC / 432 CONEY ISLAND AVE / BROOKLYN NY 11218
brooklyn,brooklyn__22__crop_004,TP,brooklyn__22__crop_002,,SASCO CONSTRUCTION SERVICE LLC,shop=hardware,643 NOSTRAND AVE BROOKLYN / SASCO CONSTRUCTION SERVICE LLC / 432 CONEY ISLAND AVE / BROOKLYN NY 11218 / For more informa
brooklyn,brooklyn__22__crop_005,FP,,,,amenity=restaurant,
brooklyn,brooklyn__23__crop_001,FP,,,URBAN MARKET,shop=supermarket,2025 Google / URBAN / MARKET / BY KeyFood / FRESH
brooklyn,brooklyn__24__crop_001,TP,brooklyn__24__crop_001,amenity=restaurant,the RYERSON,tourism=hotel,Google / the RYERSON / 698 Nostrand Ave
brooklyn,brooklyn__26__crop_001,TP,brooklyn__26__crop_001,amenity=restaurant,the RYERSON,tourism=hotel,the / RYERSON / 698 Nostrand Ave
brooklyn,brooklyn__27__crop_001,TP,brooklyn__27__crop_002,shop=supermarket,SHORTY CANDY,shop=convenience,SHORTY CANDY
brooklyn,brooklyn__27__crop_002,FP,,,AXY 816,shop=beauty,AXY 816 / SHOP / INC. / CTS · BEAUTY AIDS · 100% HUMAN HAIR ETC.
brooklyn,brooklyn__28__crop_001,TP,brooklyn__28__crop_001,shop=beauty,GALAXY,shop=beauty,GALAXY / SHOP / BEAUTY / INC.
brooklyn,brooklyn__28__crop_002,FP,,,,office=company,©2024 Google
brooklyn,brooklyn__29__crop_001,TP,brooklyn__29__crop_001,shop=supermarket,CROWN DISCOUNT STORE,shop=supermarket,CROWN / DISCOUNT / STORE / & 99¢ / SCHOOL SUPPLIES • HOUSEWARE • KITCHEN NEEDS / HOUSEWARE
brooklyn,brooklyn__3__crop_001,TP,brooklyn__3__crop_001,shop=laundry,Dynamic Duo,shop=laundry,Dynamic Duo / LAUNDROMAT / DROP OFF & SELF SERVICE 610 NOSTRAND AVE / DROP OFF & SELF SERVICE
brooklyn,brooklyn__30__crop_001,TP,brooklyn__30__crop_002,shop=supermarket,SHORTY CANDY,shop=convenience,CANDY / SHORTY CANDY / SHORTY
brooklyn,brooklyn__30__crop_002,TP,brooklyn__30__crop_001,,TR,shop=convenience,TR / STORE
brooklyn,brooklyn__31__crop_001,TP,brooklyn__31__crop_002,,Golden Krust,amenity=restaurant,Golden Krust / CARIBBEAN BAKERY & GRILL
brooklyn,brooklyn__31__crop_002,FP,,,DELI & GRILL,shop=convenience,GRILL / DELI & GRILL / Cold Beverages Organic Products Coffee & Pastries Gourmet Sandwiches
brooklyn,brooklyn__31__crop_003,FP,,,Golden Krus,amenity=fast_food,Golden / Krus
brooklyn,brooklyn__32__crop_001,TP,brooklyn__32__crop_003,shop=bakery,DUNKIN' DONUTS,amenity=fast_food,DUNKIN' / DD / DONUTS
brooklyn,brooklyn__32__crop_002,FP,,,,office=company,© 2024 Google / Google Earth
brooklyn,brooklyn__32__crop_003,TP,brooklyn__32__crop_001,amenity=restaurant,SAL'S,amenity=restaurant,We Serve Halal Food / 810 / SAL'S / RESTAURANT / Breakfast Served All Day
brooklyn,brooklyn__32__crop_004,TP,brooklyn__32__crop_002,amenity=bar,EASTERN & FRANKLIN,shop=convenience,EASTERN & FRANKLIN / WINES & LIQUORS
brooklyn,brooklyn__33__crop_001,TP,brooklyn__33__crop_001,amenity=bank,CapitalOne Bank,amenity=bank,CapitalOne Bank
brooklyn,brooklyn__34__crop_001,TP,brooklyn__34__crop_002,amenity=bar,Juice Bar & Candy,amenity=fast_food,Juice Bar / & / Candy
brooklyn,brooklyn__34__crop_002,TP,brooklyn__34__crop_001,amenity=restaurant,Royal Yard,amenity=restaurant,Royal Yard Food / Royal
brooklyn,brooklyn__35__crop_001,TP,brooklyn__35__crop_001,amenity=cafe,STARBUCKS,amenity=cafe,STARBUCKS / COFFEE
brooklyn,brooklyn__35__crop_002,FP,,,BEN NY'S,shop=hairdresser,BEN / BARBER / NY'S / SHOP & SALON / 718-637-1200
brooklyn,brooklyn__35__crop_003,FP,,,STARBUCKS,amenity=cafe,STARBUCKS / COFFEE
brooklyn,brooklyn__36__crop_001,TP,brooklyn__36__crop_002,shop=hairdresser,Jun Nail Salon,shop=beauty,Jun Nail / Salon / Inc. / NAIL CARE & WAXING
brooklyn,brooklyn__36__crop_002,TP,brooklyn__36__crop_001,amenity=restaurant,EL BARRIO BURRITOS,amenity=fast_food,EL BARRIO / BURRITOS / MEXI · CALI · GRILL / 796A EL BARRIO BURRITOS 718.576.6611
brooklyn,brooklyn__37__crop_001,TP,brooklyn__37__crop_001,office=estate_agent,E. MARTIN,office=estate_agent,COMMERCIAL E. MARTIN RESIDENTIAL / SALES & RENTALS / APARTMENTS · STORES · HOMES & LAND
brooklyn,brooklyn__37__crop_002,TP,brooklyn__37__crop_002,shop=convenience,GRILL & DELI,shop=convenience,GRILL / & DELI
brooklyn,brooklyn__39__crop_001,FP,,,PURE HEALTH,amenity=pharmacy,PURE HEALTH / PHARMACY LLC
brooklyn,brooklyn__39__crop_002,FP,,,OM,office=company,OM / 3
brooklyn,brooklyn__4__crop_001,TP,brooklyn__4__crop_001,shop=supermarket,market Corp.,shop=supermarket,market Corp. / Supermarket / Superm / Supermarket
brooklyn,brooklyn__4__crop_002,FP,,,612 Supermarket,shop=smoke_shop,612 Supermarket / SuperMarket / Corp.
brooklyn,brooklyn__4__crop_003,FP,,,,amenity=restaurant,
brooklyn,brooklyn__40__crop_001,FP,,,VOTES,amenity=bar,V / VOTES / Bar
brooklyn,brooklyn__41__crop_001,TP,brooklyn__41__crop_001,shop=laundry,FRANKLIN EXPRESS,shop=laundry,FRANKLIN / EXPRESS / LAUNDRY CENTER
brooklyn,brooklyn__42__crop_001,TP,brooklyn__42__crop_001,amenity=bar,Bagel Pub,amenity=fast_food,Bagel Pub
brooklyn,brooklyn__43__crop_001,TP,brooklyn__43__crop_001,,Breukelen Coffee House,amenity=cafe,Breukelen / Coffee House
brooklyn,brooklyn__43__crop_002,FP,,,,amenity=restaurant,
brooklyn,brooklyn__44__crop_001,TP,brooklyn__44__crop_001,shop=supermarket,SJ MARKET,shop=convenience,SJ MARKET / 769
brooklyn,brooklyn__45__crop_001,TP,brooklyn__45__crop_002,,Douglas Elliman,office=estate_agent,PROPERTY FOR SALE / Douglas Elliman / Jerry Minsky Jason Abrishami / MA
brooklyn,brooklyn__45__crop_002,TP,brooklyn__45__crop_001,amenity=restaurant,HAPPY WOK,amenity=fast_food,WOK / HAPPY / CHINESE FOOD EAT IN & TAKE OUT / 762 FRANKLIN AVE. TEL:718-622-3396
brooklyn,brooklyn__46__crop_001,FP,,,,amenity=restaurant,
brooklyn,brooklyn__46__crop_002,TP,brooklyn__46__crop_001,office=estate_agent,NOOKLYN,office=estate_agent,NOOKLYN
brooklyn,brooklyn__47__crop_001,TP,brooklyn__47__crop_001,,Douglas Elliman,office=estate_agent,PROPERTY / FOR SALE / Douglas Elliman / Douglas Elliman / Jerry Minsky / Jason Abrishami
brooklyn,brooklyn__47__crop_002,FP,,,MISC,amenity=restaurant,MISC
brooklyn,brooklyn__48__crop_001,TP,brooklyn__48__crop_002,shop=convenience,DELI & GROCERY,shop=convenience,458 3rd Ave. / DELI & GROCERY / SODA BEER COFFEE BAGELS SANDWICHES CIGARETTES / LOTTO FREE DELIVERY 718 369-0397 LOTTO
brooklyn,brooklyn__48__crop_002,TP,brooklyn__48__crop_001,amenity=restaurant,Maria & Tony,amenity=restaurant,Maria & Tony RESTAURANT / FREE DELIVERY SPANISH FOOD OPEN 7 DAYS
brooklyn,brooklyn__49__crop_001,TP,brooklyn__49__crop_001,amenity=car_rental,enterprise,amenity=car_rental,enterprise / rent-a-car
brooklyn,brooklyn__49__crop_002,TP,brooklyn__49__crop_002,amenity=car_rental,enterprise,amenity=car_rental,enterprise / rent-a-car
brooklyn,brooklyn__5__crop_001,TP,brooklyn__5__crop_001,shop=bakery,ROYAL ROTI BAKERY & ROTI,amenity=fast_food,ROYAL / ROTI / BAKERY & ROTI / ROTI / INC.
brooklyn,brooklyn__5__crop_002,TP,brooklyn__5__crop_002,shop=jewelry,Nostrand Gold Dealers,shop=jewelry,"Nostrand / Gold Dealers / 577 WE PAY TOP DOLLAR / 577 / We Buy & Sell Gold, Diamond, Silver"
brooklyn,brooklyn__50__crop_001,FP,,,HEROS,shop=convenience,GROCERY / HEROS
brooklyn,brooklyn__50__crop_002,TP,brooklyn__50__crop_001,amenity=restaurant,THE NEW ATLANTIC,amenity=restaurant,THE NEW ATLANTIC Restaurant / SPANISH & AMERICAN CUISINE
brooklyn,brooklyn__50__crop_003,FP,,,THE NEW ATLANTIC,amenity=restaurant,THE NEW ATLANTIC Restaurant / SPANISH & AMERICAN CUISINE
brooklyn,brooklyn__51__crop_001,TP,brooklyn__51__crop_001,amenity=car_rental,Enterprise,amenity=car_rental,Enterprise / rent-a-car
brooklyn,brooklyn__52__crop_001,TP,brooklyn__52__crop_001,office=company,State Farm,office=company,State Farm / Dean Zupo deanzupo.com
brooklyn,brooklyn__52__crop_002,FP,,,FERR COLLIS,shop=laundry,FERR / R. / 788-6288 / R. / COLLIS
brooklyn,brooklyn__53__crop_001,TP,brooklyn__53__crop_001,,Four & Twenty Blackbirds,amenity=restaurant,Four & Twenty Blackbirds / 439
brooklyn,brooklyn__54__crop_001,TP,brooklyn__54__crop_001,shop=car_repair,R. FERRARO,shop=car_repair,R. / FERRARO / COMPLETE / BODY / COLLISION / WORK
brooklyn,brooklyn__54__crop_002,TP,brooklyn__54__crop_002,amenity=bar,CAROUSEL,amenity=bar,BEER / CAROUSEL / SODA / BEVERAGES / OPEN TO THE PUBLIC
brooklyn,brooklyn__54__crop_003,FP,,,te Farm,office=company,te Farm / do.com
brooklyn,brooklyn__55__crop_001,TP,brooklyn__55__crop_001,amenity=restaurant,MIGHTY QUINN'S,amenity=restaurant,MIGHTY / QUINN'S / Slow Smoked / Barbeque
brooklyn,brooklyn__55__crop_002,FP,,,TO,office=company,3 / TO
brooklyn,brooklyn__56__crop_001,TP,brooklyn__56__crop_001,,CAROUSEL BEVERAGES,amenity=bar,718 499-7462 ICE / OPEN TO / THE PUBLIC / CAROUSEL BEVERAGES FREE / Miller / Heineken Lite
brooklyn,brooklyn__57__crop_001,TP,brooklyn__57__crop_001,amenity=bar,CAROUSEL,amenity=bar,BEER / OPEN TO THE PUBLIC / CAROUSEL / SODA / BEVERAGES WATER / ICE / THE
brooklyn,brooklyn__57__crop_002,TP,brooklyn__57__crop_002,,CAROUSEL BEVERAGES,amenity=bar,OPEN TO / THE PUBLIC / CAROUSEL BEVERAGES / Miller AMSTEL light Bass / Heineken Lite
brooklyn,brooklyn__57__crop_003,TP,brooklyn__57__crop_003,leisure=fitness_centre,Powerplay,leisure=fitness_centre,GYMNASTICS / pp / Powerplay / play / powerplaykids.com / DELIVERY / 432
brooklyn,brooklyn__58__crop_001,TP,brooklyn__58__crop_001,leisure=fitness_centre,Powerplay,leisure=fitness_centre,Powerplay / Powerplay / powerplaykids.com / ACTIVITY / CENTER
brooklyn,brooklyn__58__crop_002,FP,,,ISELBEVERAGES.COM,shop=convenience,FREE DELIVERY / GUINNESS / Presidente / EXTRA STOUT / ISELBEVERAGES.COM
brooklyn,brooklyn__59__crop_001,FP,,,"NEW MILLENNIUM MOTORS, INC",shop=car_repair,"GROUP ACTIVITIES / 80 / NEW MILLENNIUM / NEW MILLENNIUM MOTORS, INC / 718-788-2686 AUTO SERVICE CENTER • COMPLETE BODY W"
brooklyn,brooklyn__59__crop_002,TP,brooklyn__59__crop_001,shop=car_repair,"NEW MILLENNIUM MOTORS, INC.",shop=car_repair,"NEW / MILLENNIUM / MOTORS, INC. / AUTO SERVICE CENTER • COMPLETE BODY WORK / 428-436 3RD AVE."
brooklyn,brooklyn__59__crop_003,FP,,,"NEW MILLENNIUM MOTORS, INC.",shop=car_repair,"NEW / MILLENNIUM / MOTORS, INC. / AUTO SERVICE CENTER • COMPLETE BODY WORK / 428-436 3RD AVE."
brooklyn,brooklyn__6__crop_001,TP,brooklyn__6__crop_001,,E.T.A UNIVERSAL OUTREACH,office=company,E.T.E.T.A / UNIVERSAL / OUTREACH / In mem / memory of Ella Theresa / Arnold / 577A Nostrand Ave For Further Inquiries Co
brooklyn,brooklyn__6__crop_002,FP,,,E.T.A UNIVERSAL OUTREACH,office=company,E.T.E.T.A / UNIVERSAL / OUTREACH / In memory of Ella Theresa Arnold / 577A Nostrand Ave For Further Inquiries Cories Con
brooklyn,brooklyn__60__crop_001,TP,brooklyn__60__crop_001,leisure=fitness_centre,Powerplay,leisure=fitness_centre,Powerplay / ACTIVITY CENTER / ACTIVITY
brooklyn,brooklyn__60__crop_002,TP,brooklyn__60__crop_004,office=estate_agent,RISE MENT,office=company,RISE / RISE / MENT / DEVELOPMENT / NEW M
brooklyn,brooklyn__60__crop_003,FP,,,Powerplay,leisure=fitness_centre,Powerplay / ACTIVITY CENTER / ACTIVITY CENTER
brooklyn,brooklyn__60__crop_004,TP,brooklyn__60__crop_002,,,shop=convenience,WATER / BEVERAGES / ICE / CAR / BEVERAGES
brooklyn,brooklyn__61__crop_001,TP,brooklyn__61__crop_001,office=company,DONATO,shop=hardware,PLUMBING & / HEATING / DONATO / COMMERCIAL RESIDENTIAL
brooklyn,brooklyn__62__crop_001,TP,brooklyn__62__crop_001,amenity=pharmacy,Franklin & Carroll,amenity=pharmacy,DRUG / STORE / Franklin & Carroll / Pharmacy Dept Within
brooklyn,brooklyn__63__crop_001,TP,brooklyn__63__crop_001,amenity=restaurant,Brothers,amenity=restaurant,Brothers / FOOD / CENTER / LinkNYC
brooklyn,brooklyn__64__crop_001,TP,brooklyn__64__crop_001,shop=hairdresser,BEAUTY SALON,shop=beauty,BEAUTY SALON
brooklyn,brooklyn__65__crop_001,TP,brooklyn__65__crop_001,amenity=fast_food,New HARDEE,amenity=fast_food,CHINESE & / New HARDEE / AMERICAN / FOOD TO TAKE OUT / CHICKEN-SEAFOOD-SALAD-BURGER-CHEESESTEAK-CHINESE FOOD-COLD DRINK
brooklyn,brooklyn__66__crop_001,TP,brooklyn__66__crop_002,shop=supermarket,MOZEB,shop=convenience,MOZEB / 871
brooklyn,brooklyn__66__crop_002,TP,brooklyn__66__crop_001,shop=convenience,DELI INC.,shop=convenience,DELI / INC.
brooklyn,brooklyn__66__crop_003,FP,,,ONE WAY,office=company,ONE WAY
brooklyn,brooklyn__67__crop_001,TP,brooklyn__67__crop_001,,HAIR DESIGNS,shop=hairdresser,HAIR DESIGNS / Complete Hair Care 718-735-4730
brooklyn,brooklyn__68__crop_001,TP,brooklyn__68__crop_001,shop=hairdresser,JERRY CURLS,shop=hairdresser,Hair UNISEX SALON / JERRY CURLS · RELAXER / We Are / Ph. 718-773-5094
brooklyn,brooklyn__68__crop_002,TP,brooklyn__68__crop_002,amenity=clinic,Franklin,shop=optician,Franklin / Eyecare / tel: (718) 604-1002 / fax: (718) 604-1027
brooklyn,brooklyn__68__crop_003,FP,,,S,amenity=restaurant,S / DELIVERY / -2270
brooklyn,brooklyn__69__crop_001,TP,brooklyn__69__crop_001,shop=beauty,AMY UNIQUE NAILS INC.,shop=beauty,AMY UNIQUE NAILS INC. / PROFESSIONAL NAIL CARE & DESIGNS / 839 Franklin Ave.
brooklyn,brooklyn__69__crop_002,TP,brooklyn__69__crop_003,amenity=restaurant,Lemon Grass,amenity=fast_food,Lemon Grass / JAMAICAN CUISINE / THE TRUE JAMAICAN FLAVOR
brooklyn,brooklyn__69__crop_003,FP,,,008,shop=convenience,008
brooklyn,brooklyn__7__crop_001,TP,brooklyn__7__crop_001,,AUGENBAUM,office=estate_agent,1500 SQ. FT / AVAILABLE / SPACE / Call Josh 917.417.7834 AUGENBAUM / ARC
brooklyn,brooklyn__70__crop_001,TP,brooklyn__70__crop_001,amenity=fast_food,Juicy King Crab,amenity=restaurant,Juicy / King Crab / JUICY KING CRAB / JUICY / 837 CAJUN SEAFOOD RESTAURANT 718-
brooklyn,brooklyn__70__crop_002,TP,brooklyn__70__crop_002,amenity=fast_food,Juicy King Crab Express,amenity=fast_food,Juicy King Crab / Express / JUICY / KING / CRAB / Google / CAJUN SEAFOOD RESTAURANT / 718-584-6008
brooklyn,brooklyn__71__crop_001,TP,brooklyn__71__crop_001,shop=beauty,Golden 7 NAILS,shop=beauty,Golden 7 NAILS / 1433 FULTON ST PROFESSIONAL NAIL CARE
brooklyn,brooklyn__71__crop_002,FP,,,Meenu Waxing loft,shop=beauty,Meenu / Waxing loft / Meenu / 1435 FULTON ST. / THREADING . WAXING . FACIAL . DERMAPLANING . EYELASHES
brooklyn,brooklyn__72__crop_001,TP,brooklyn__72__crop_001,,The Gospel Den,amenity=bar,"Den / The Gospel / Unique Experience"""
brooklyn,brooklyn__73__crop_001,TP,brooklyn__73__crop_001,amenity=fast_food,POPEYES,amenity=fast_food,POPEYES
brooklyn,brooklyn__73__crop_002,TP,brooklyn__73__crop_002,shop=supermarket,Super Foodtown,shop=supermarket,Brook / Foodtown / Super Foodtown / Super
brooklyn,brooklyn__74__crop_001,TP,brooklyn__74__crop_002,,The Gospel Den,amenity=bar,Den / Gospel / The / Unique Experience
brooklyn,brooklyn__74__crop_002,TP,brooklyn__74__crop_001,,Waxing loft,shop=beauty,Waxing loft / Meenu / Fulton St. / 917 239 6701 / THREADING . WAXING . FACIAL . DERMAPLANING . EYELASHES . HEAD MASSAGE 
brooklyn,brooklyn__75__crop_001,TP,brooklyn__75__crop_002,shop=beauty,Modern Nails,shop=beauty,Modern / Nails / Brooklyn / Professional Nails Care / 1441 Fulton St.
brooklyn,brooklyn__75__crop_002,TP,brooklyn__75__crop_001,shop=clothes,NEXT LEVEL Fashions,shop=clothes,NEXT / LEVEL / Fashions / 1439
brooklyn,brooklyn__75__crop_003,FP,,,Upper Den,amenity=bar,Upper Den / . / Experience
brooklyn,brooklyn__76__crop_001,TP,brooklyn__76__crop_001,shop=beauty,Modern Nails Brooklyn,shop=beauty,Modern Nails Brooklyn / 1441 Fulton St. Professional Nails Care Tel: 917-966-4899
brooklyn,brooklyn__76__crop_002,FP,,,Blessed Min,amenity=fast_food,Blessed Min / 1443 SANDWICHES · FAST FOOD · COFFEE · SALAD BAR · JUICE
brooklyn,brooklyn__76__crop_003,FP,,,NEXT LEVEL fashions,shop=clothes,NEXT / LEVEL / fashions
brooklyn,brooklyn__77__crop_001,TP,brooklyn__77__crop_001,shop=beauty,Modern Nails,shop=beauty,Modern Nails / Brooklyn / 1441 Fulton St. Professional Nails Care / Tel: 917-966-4899
brooklyn,brooklyn__77__crop_002,TP,brooklyn__77__crop_002,shop=supermarket,Blessed Mini Market,shop=convenience,Blessed / Mini / Market / DELI / 1443 SANDWICHES · FAST FOOD / COFFEE · SALAD BAR · JUICES BAR & SMOOTHIES / ORGANIC 718
brooklyn,brooklyn__78__crop_001,TP,brooklyn__78__crop_001,shop=supermarket,"MNS 99 CENTS & UP, INC",shop=convenience,"MNS 99 CENTS / & UP, INC"
brooklyn,brooklyn__79__crop_001,TP,brooklyn__79__crop_001,shop=hairdresser,HAIR STUDIO,shop=hairdresser,HAIR STUDIO / BARBERS / HAIRSTYLISTS / HAIRBRAIDERS / LOCS
brooklyn,brooklyn__79__crop_002,FP,,,nt Inc.,office=company,nt / Inc. / 347-533-6011
brooklyn,brooklyn__79__crop_003,TP,brooklyn__79__crop_002,,THREE 24,shop=convenience,THREE 24 / DGS
brooklyn,brooklyn__8__crop_001,TP,brooklyn__8__crop_001,shop=beauty,New Orchid Salon,shop=beauty,New / Orchid Salon / NAILS / 622 Nostrand Ave Tel: (718) 363-1628
brooklyn,brooklyn__8__crop_002,FP,,,Coilz Natural Hair,shop=hairdresser,Coilz Natural Hair / 62nd Strand Ave coilznaturalhair TEL: 347-
brooklyn,brooklyn__80__crop_001,TP,brooklyn__80__crop_001,amenity=bar,FULTON ALE HOUSE,amenity=bar,WHISKEYS / FULTON / SPIRITS / ALE HOUSE
brooklyn,brooklyn__80__crop_002,TP,brooklyn__80__crop_003,shop=hairdresser,HAIR STUDIO,shop=hairdresser,HAIR STUDIO / BARBERS | HAIRSTYLISTS | HAIRBRAIDERS | LOCS
brooklyn,brooklyn__80__crop_003,TP,brooklyn__80__crop_002,amenity=restaurant,Soldier Restaurant Inc.,amenity=restaurant,Soldier Restaurant Inc. / 1444 FULTON ST. / Buffet
brooklyn,brooklyn__80__crop_004,FP,,,Soldier Restaurant Inc.,amenity=restaurant,Soldier Restaurant Inc. / 1444 FULTON ST. / Buffet
brooklyn,brooklyn__81__crop_001,TP,brooklyn__81__crop_001,shop=beauty,Oumou's BEAUTY SUPPLY,shop=beauty,Oumou's BEAUTY SUPPLY / 1961 Natural & BEAUTY
brooklyn,brooklyn__82__crop_001,TP,brooklyn__82__crop_001,,P.J's,shop=hairdresser,P.J's / A Full Service Salon Call 718 363-7800
brooklyn,brooklyn__83__crop_001,TP,brooklyn__83__crop_001,amenity=bar,FULTON ALE HOUSE,amenity=bar,WHISKEYS / FULTON / SPIRITS / ALE HOUSE
brooklyn,brooklyn__83__crop_002,TP,brooklyn__83__crop_002,amenity=restaurant,AGUSTO,amenity=restaurant,AGUSTO
brooklyn,brooklyn__83__crop_003,FP,,,Soldier,amenity=restaurant,Soldier / 144 FULTON ST.
brooklyn,brooklyn__84__crop_001,TP,brooklyn__84__crop_001,,BEDFORD-STUYVESANT FAMILY HEALTH CENTER,amenity=clinic,BEDFORD-STUYVESANT / FAMILY HEALTH CENTER
brooklyn,brooklyn__85__crop_001,TP,brooklyn__85__crop_001,,Brooklyn Legal Services,office=company,Brooklyn Legal Services / Corporation A
brooklyn,brooklyn__86__crop_001,TP,brooklyn__86__crop_001,,Brooklyn Legal Services,office=company,Brooklyn Legal Services / Corporation A
brooklyn,brooklyn__86__crop_002,TP,brooklyn__86__crop_002,amenity=fast_food,Domino's,amenity=fast_food,Domino's
brooklyn,brooklyn__87__crop_001,TP,brooklyn__87__crop_001,amenity=veterinary,,shop=pet,DOG DAYCARE
brooklyn,brooklyn__88__crop_001,TP,brooklyn__88__crop_001,shop=beauty,Blooming Brows,shop=beauty,Blooming Brows
brooklyn,brooklyn__89__crop_001,TP,brooklyn__89__crop_001,shop=beauty,Dreamer Nails,shop=beauty,Dreamer Nails / Inc. / 1487 Fulton St. SPA UV Gel Color Gel Tel: 718-221-8018
brooklyn,brooklyn__9__crop_001,TP,brooklyn__9__crop_001,amenity=restaurant,JOHN GARDEN,amenity=fast_food,JOHN GARDEN / 626 Chinese Food to Take out Tel:718-735-899
brooklyn,brooklyn__90__crop_001,TP,brooklyn__90__crop_001,amenity=post_office,MULTISERVICES,amenity=post_office,MULTISERVICES / AR POSTAL / PHOTO COPY • PRINT / SHIPPING
brooklyn,brooklyn__90__crop_002,TP,brooklyn__90__crop_002,,KOYA KOYA,shop=clothes,CUSTOM TAILORING KOYA KOYA / CUSTOM / BY MOUSSA / ALTERATION / EXPERT ALTERATIONS
brooklyn,brooklyn__91__crop_001,TP,brooklyn__91__crop_001,shop=hairdresser,SOGHO EXPRESS AFRICAN,shop=hairdresser,EXPRESS AFRICAN / SOGHO EXPRESS AFRICAN / HAIR / BRAIDING
brooklyn,brooklyn__91__crop_002,TP,brooklyn__91__crop_002,,KOYA,shop=clothes,KOYA / CUSTOM TAILORING / BY MOUSSA / ALTERATION / EXPERT / ALTERATIONS
brooklyn,brooklyn__91__crop_003,TP,brooklyn__91__crop_003,,SOGHO EXPRESS AFRICAN,shop=hairdresser,SOGHO / EXPRESS AFRICAN / HAIR / BRAIDING / WALK-IN WELCOME
brooklyn,brooklyn__92__crop_001,TP,brooklyn__92__crop_001,,1490 Convenience,shop=convenience,1490 / 1490 Convenience / SNACKS - SODA - HOT & COLD DRINKS - ATM & MORE...
brooklyn,brooklyn__92__crop_002,TP,brooklyn__92__crop_002,shop=beauty,NAIL,shop=beauty,NAIL
brooklyn,brooklyn__92__crop_003,FP,,,1490,shop=convenience,1490 / 1490 / 1490
brooklyn,brooklyn__93__crop_001,TP,brooklyn__93__crop_001,shop=hairdresser,AMINATA,shop=hairdresser,AMINATA / BRAIDING • STYLING / AND UNISEX HAIR SALON / OPEN 7 DAYS A WEEK
brooklyn,brooklyn__93__crop_002,FP,,,Original RICK,amenity=restaurant,Original / RICK / JAMAICAN AMERICAN REST
brooklyn,brooklyn__94__crop_001,TP,brooklyn__94__crop_002,amenity=restaurant,NEW PEOPLE'S,amenity=restaurant,NEW PEOPLE'S / RESTAURANT / CHINESE FOOD TO TAKE OUT
brooklyn,brooklyn__94__crop_002,TP,brooklyn__94__crop_001,amenity=restaurant,RICKY'S,amenity=restaurant,Original / 1503 / RICKY'S / JAMAICAN AMERICAN / RESTAURANT
brooklyn,brooklyn__94__crop_003,TP,brooklyn__94__crop_003,shop=hardware,FULTON HOME CENTER,shop=hardware,FULTON HOME CENTER / HARDWARE / & DISCOUNT
brooklyn,brooklyn__95__crop_001,TP,brooklyn__95__crop_002,shop=hardware,FULTON HOME CENTER,shop=hardware,FULTON HOME CENTER WE CUT SHADES / HARDWARE / & DISCOUNT
brooklyn,brooklyn__95__crop_002,TP,brooklyn__95__crop_001,amenity=restaurant,NEW PEOPLE'S RESTAURANT,amenity=restaurant,NEW PEOPLE'S RESTAURANT / CHINESE FOOD TO TAKE OUT / TAKE OUT
brooklyn,brooklyn__96__crop_001,TP,brooklyn__96__crop_001,shop=convenience,Rockaway GOURMET DELI & GRILL,amenity=restaurant,Rockaway GOURMET DELI & GRILL
brooklyn,brooklyn__97__crop_001,TP,brooklyn__97__crop_003,shop=convenience,Rockaway GOURMET DELI & GRILL,amenity=restaurant,Rockaway / GOURMET DELI & GRILL
brooklyn,brooklyn__97__crop_002,TP,brooklyn__97__crop_002,shop=beauty,New Pro Nails,shop=beauty,New Pro / NAILS / Inc. / 1494 Fulton 718-467-5516
brooklyn,brooklyn__97__crop_003,TP,brooklyn__97__crop_001,shop=beauty,K&M,shop=beauty,K&M / Google / BEALITY SUPPLY / INC.
brooklyn,brooklyn__98__crop_001,FP,,,HIGH UNIVERSE,amenity=cafe,tohsTanEs / 9 / HIGH / UNIVERSE
brooklyn,brooklyn__98__crop_002,TP,brooklyn__98__crop_001,shop=supermarket,BARGAINLAND,shop=clothes,DEPARTMENT STORES / BARGAINLAND DEPARTMENT / BARGAINLAND
brooklyn,brooklyn__98__crop_003,TP,brooklyn__98__crop_003,shop=beauty,New Pro NAILS Inc.,shop=beauty,New Pro / NAILS Inc. / 1494 Fulton
brooklyn,brooklyn__98__crop_004,TP,brooklyn__98__crop_002,shop=beauty,K&M,shop=beauty,K&M / Google / BEAUTY SUPPLY INC.
brooklyn,brooklyn__98__crop_005,FP,,,haTE,amenity=restaurant,Se / 89 / 89 / ¢ / 9¢ / ox 0 / haTE
brooklyn,brooklyn__99__crop_001,FP,,,SUN F,shop=supermarket,SUN / SUN F / 1513 WHOLESALE
