model,mode,image_name,region,gt_name,gt_tag,pred_name,pred_tag,rag_hits,in_db
gemma3:12b,rag,gangnam__63__crop_001,gangnam,MINISTOP,shop=convenience,미니스톱,shop=convenience,5,0
gemma3:12b,rag,gangnam__64__crop_001,gangnam,SUSHI BROS,amenity=restaurant,SUSHI BROS,amenity=restaurant,5,0
gemma3:12b,rag,gangnam__64__crop_002,gangnam,MINI STOP,shop=convenience,미니스톱,shop=convenience,5,0
gemma3:12b,rag,gangnam__64__crop_003,gangnam,SIZAK STUDY CAFE,amenity=study_cafe,시작 스터디카페,amenity=study_cafe,5,0
gemma3:12b,rag,gangnam__65__crop_001,gangnam,빽다방,amenity=cafe,빽다방,amenity=cafe,5,1
gemma3:12b,rag,gangnam__66__crop_002,gangnam,으뜸 공인중개사,office=estate_agent,으뜸 공인중개사,office=estate_agent,5,0
gemma3:12b,rag,gangnam__67__crop_001,gangnam,한강 오토바이,shop=motorcycle,한강오토바이,shop=motorcycle,5,1
gemma3:12b,rag,gangnam__67__crop_002,gangnam,천재 공인중개사,office=estate_agent,천재 공인중개사무소,office=estate_agent,5,0
gemma3:12b,rag,gangnam__68__crop_001,gangnam,by LYNN,shop=clothes,by LYNN,office=estate_agent,5,0
gemma3:12b,rag,gangnam__69__crop_001,gangnam,미래향,amenity=restaurant,미래향,amenity=restaurant,5,1
gemma3:12b,rag,gangnam__6__crop_001,gangnam,HERRY S COFFEE,amenity=cafe,해리스커피,amenity=cafe,5,0
gemma3:12b,rag,gangnam__70__crop_001,gangnam,병천순대,amenity=restaurant,병천순대,amenity=restaurant,5,1
gemma3:12b,rag,gangnam__70__crop_002,gangnam,라라감자탕,amenity=restaurant,라라감자탕,amenity=restaurant,5,0
gemma3:12b,rag,gangnam__70__crop_003,gangnam,민속주점,amenity=bar,민속주점,amenity=bar,5,0
gemma3:12b,rag,gangnam__71__crop_001,gangnam,금초한의원,amenity=clinic,금초한의원,amenity=clinic,5,0
gemma3:12b,rag,gangnam__71__crop_002,gangnam,맥주창고,amenity=bar,맥주창고,amenity=bar,5,1
gemma3:12b,rag,gangnam__71__crop_003,gangnam,박지향 Book Cafe,amenity=book_cafe,박지향 BooK Cafe,amenity=book_cafe,5,0
gemma3:12b,rag,gangnam__71__crop_004,gangnam,강남김밥,amenity=restaurant,강남김밥,amenity=restaurant,5,0
gemma3:12b,rag,gangnam__72__crop_001,gangnam,CU,shop=convenience,CU,shop=convenience,5,1
gemma3:12b,rag,gangnam__73__crop_001,gangnam,정재용헤어,shop=hairdresser,정재용헤어,shop=hairdresser,5,0
gemma3:12b,rag,gangnam__73__crop_002,gangnam,by JUNG JAE YONG,shop=hairdresser,HAIR SALON,shop=hairdresser,5,0
gemma3:12b,rag,gangnam__74__crop_001,gangnam,밥타임,amenity=restaurant,Korean Bob Time,amenity=restaurant,5,0
gemma3:12b,rag,gangnam__74__crop_002,gangnam,MARIAN,shop=bakery,MARIAN,amenity=cafe,5,0
gemma3:12b,rag,gangnam__75__crop_001,gangnam,함 박 웃 음,amenity=restaurant,함 박 웃음,amenity=restaurant,5,0
gemma3:12b,rag,gangnam__76__crop_001,gangnam,유니에셋,office=estate_agent,강남공인중개사사무소,office=estate_agent,5,0
gemma3:12b,rag,gangnam__76__crop_002,gangnam,유니에셋,office=estate_agent,유니에셋,office=estate_agent,5,0
gemma3:12b,rag,gangnam__77__crop_001,gangnam,대치래미안,office=estate_agent,대치래미안,office=estate_agent,5,0
gemma3:12b,rag,gangnam__77__crop_002,gangnam,영광,office=estate_agent,공인중개사 사무소,office=estate_agent,5,0
gemma3:12b,rag,gangnam__78__crop_001,gangnam,영광,office=estate_agent,공인중개사 사무소,office=estate_agent,5,0
gemma3:12b,rag,gangnam__78__crop_002,gangnam,리빙인테리어,shop=furniture,리빙인테리어,shop=furniture,5,0
gemma3:12b,rag,gangnam__79__crop_001,gangnam,GS25,shop=convenience,GS25,shop=convenience,5,1
gemma3:12b,rag,gangnam__79__crop_002,gangnam,시래기국 깡장보리밥,amenity=restaurant,윤미역직영점,amenity=restaurant,5,0
gemma3:12b,rag,gangnam__7__crop_001,gangnam,Pomato,amenity=restaurant,Pomato,amenity=restaurant,5,0
gemma3:12b,rag,gangnam__7__crop_002,gangnam,딸부자네 불백,amenity=restaurant,암자네불백,amenity=restaurant,5,1
gemma3:12b,rag,gangnam__7__crop_003,gangnam,7 ELEVEN,shop=convenience,ELEVEN,shop=convenience,5,1
gemma3:12b,rag,gangnam__80__crop_001,gangnam,GS25,shop=convenience,GS25,shop=convenience,5,1
gemma3:12b,rag,gangnam__81__crop_001,gangnam,GS25,shop=convenience,GS25,shop=convenience,5,1
gemma3:12b,rag,gangnam__81__crop_002,gangnam,시래기국 깡장보리밥,amenity=restaurant,계몽돈까스,amenity=restaurant,5,0
gemma3:12b,rag,gangnam__82__crop_001,gangnam,김영희 동태찜 코다리냉면,amenity=restaurant,김영희,amenity=restaurant,5,0
gemma3:12b,rag,gangnam__83__crop_001,gangnam,김영희 동태찜 코다리냉면,amenity=restaurant,김영희,amenity=restaurant,5,0
gemma3:12b,rag,gangnam__84__crop_001,gangnam,상품권닷컴,office=company,로또,shop=lottery,5,0
gemma3:12b,rag,gangnam__84__crop_002,gangnam,Pasta Dough,amenity=restaurant,BstaoDough,shop=bakery,5,0
gemma3:12b,rag,gangnam__85__crop_001,gangnam,상품권닷컴,office=company,로또,shop=lottery,5,0
gemma3:12b,rag,gangnam__85__crop_002,gangnam,Pasta Dough,amenity=restaurant,ZUT,shop=hairdresser,5,0
gemma3:12b,rag,gangnam__85__crop_003,gangnam,카츠젠,amenity=restaurant,카추젠,amenity=restaurant,5,1
gemma3:12b,rag,gangnam__86__crop_001,gangnam,부대찌개,amenity=restaurant,대왕,amenity=restaurant,5,0
gemma3:12b,rag,gangnam__86__crop_002,gangnam,카츠젠,amenity=restaurant,수제돈카초,amenity=restaurant,5,1
gemma3:12b,rag,gangnam__86__crop_003,gangnam,상품권닷컴,office=company,LOFO,shop=clothes,5,0
gemma3:12b,rag,gangnam__87__crop_001,gangnam,엠엑스,shop=beauty,에스 M피부과,amenity=clinic,5,0
gemma3:12b,rag,gangnam__87__crop_002,gangnam,BROZ PUB,amenity=bar,BROZ PUB,amenity=bar,5,0
gemma3:12b,rag,gangnam__88__crop_001,gangnam,창포,amenity=restaurant,창포,amenity=restaurant,5,1
gemma3:12b,rag,gangnam__89__crop_001,gangnam,Nice to CU,shop=convenience,Nice to CUD,amenity=cafe,5,0
gemma3:12b,rag,gangnam__8__crop_002,gangnam,7 ELEVEN,shop=convenience,ELEVEn,shop=convenience,5,1
gemma3:12b,rag,gangnam__8__crop_003,gangnam,THE FOOT SHOP,shop=beauty,THE FOOT,amenity=bar,5,0
gemma3:12b,rag,gangnam__90__crop_001,gangnam,Nice to CU,shop=convenience,CU,shop=convenience,5,0
gemma3:12b,rag,gangnam__90__crop_002,gangnam,필리아 약국,amenity=pharmacy,필리아 약국,amenity=pharmacy,5,0
gemma3:12b,rag,gangnam__91__crop_001,gangnam,Nice to CU,shop=convenience,CU,shop=convenience,5,0
gemma3:12b,rag,gangnam__92__crop_001,gangnam,I Nail,shop=beauty,Nal,office=company,5,0
gemma3:12b,rag,gangnam__94__crop_001,gangnam,CAFFE PIE,amenity=cafe,CAFFE,amenity=cafe,5,0
gemma3:12b,rag,gangnam__95__crop_001,gangnam,헤어명가,shop=hairdresser,헤어명가,shop=hairdresser,5,1
gemma3:12b,rag,gangnam__96__crop_001,gangnam,스터디카페 24시,amenity=study_cafe,비에이블,amenity=study_cafe,5,0
gemma3:12b,rag,gangnam__97__crop_001,gangnam,7,shop=convenience,,unknown,0,0
gemma3:12b,rag,gangnam__98__crop_001,gangnam,KOREA POST,amenity=post_office,우편취급국,amenity=post_office,5,1
gemma3:12b,rag,gangnam__99__crop_001,gangnam,워너비,amenity=school,워너비,shop=beauty,5,0
gemma3:12b,rag,gangnam__9__crop_001,gangnam,초 만 원,amenity=restaurant,Chinese Restaurant,amenity=restaurant,5,0
gemma3:12b,rag,suwon__100__crop_001,suwon,전주 콩나물국밥,amenity=restaurant,전주콩나물국밥,amenity=restaurant,5,1
gemma3:12b,rag,suwon__10__crop_001,suwon,7 ELEVEN,shop=convenience,ELEVEn,shop=convenience,5,1
gemma3:12b,rag,suwon__10__crop_002,suwon,Bur3wa,,BuRgwa.,shop=bakery,5,0
gemma3:12b,rag,suwon__10__crop_003,suwon,ZOO COFFEE,amenity=cafe,ZOO COFFEE,amenity=cafe,5,0
gemma3:12b,rag,suwon__11__crop_001,suwon,천사네일,shop=beauty,천사네일,shop=beauty,5,0
gemma3:12b,rag,suwon__12__crop_001,suwon,JS 미용재료,shop=hairdresser,JS미용재료,shop=beauty,5,0
gemma3:12b,rag,suwon__13__crop_001,suwon,Chou,shop=bakery,Cake House,shop=bakery,5,0
gemma3:12b,rag,suwon__13__crop_002,suwon,뼈나라 감자탕,amenity=restaurant,감자탕,amenity=restaurant,5,0
gemma3:12b,rag,suwon__14__crop_001,suwon,에이스 PC,amenity=internet_cafe,에이스,amenity=bar,5,0
gemma3:12b,rag,suwon__15__crop_001,suwon,커리어 헤어 디자인,shop=hairdresser,커리어 헤어 디자인,shop=hairdresser,5,0
gemma3:12b,rag,suwon__16__crop_001,suwon,골드문주차장,amenity=parking,골드문주차장,amenity=parking,5,0
gemma3:12b,rag,suwon__17__crop_001,suwon,포장마차,amenity=bar,장마치,amenity=restaurant,5,0
gemma3:12b,rag,suwon__18__crop_001,suwon,삼정세탁,shop=laundry,삼정세탁,shop=laundry,5,0
gemma3:12b,rag,suwon__19__crop_001,suwon,이지비아,shop=clothes,Total fashion,shop=clothes,5,0
gemma3:12b,rag,suwon__1__crop_001,suwon,baskin robbins,amenity=ice_cream,baskiN BR robbins,amenity=ice_cream,5,1
gemma3:12b,rag,suwon__1__crop_002,suwon,SUNS BURGER,shop=florist,SUNS BURGER23,amenity=fast_food,5,0
gemma3:12b,rag,suwon__20__crop_001,suwon,권약국,amenity=pharmacy,권약,amenity=pharmacy,5,0
gemma3:12b,rag,suwon__20__crop_002,suwon,권약국,amenity=pharmacy,권약국,amenity=pharmacy,5,0
gemma3:12b,rag,suwon__21__crop_001,suwon,태평갈매기,amenity=restaurant,태평갈매기,amenity=restaurant,5,0
gemma3:12b,rag,suwon__22__crop_001,suwon,천사강아지,shop=pet,전사강아지,shop=pet,5,0
gemma3:12b,rag,suwon__23__crop_001,suwon,백학다방,amenity=cafe,백학다방,amenity=cafe,5,0
gemma3:12b,rag,suwon__25__crop_001,suwon,로맨틱 커피숍,amenity=cafe,로맨틱 커피숍,amenity=cafe,5,0
gemma3:12b,rag,suwon__25__crop_002,suwon,모범약국,amenity=pharmacy,모범약국,amenity=pharmacy,5,0
gemma3:12b,rag,suwon__26__crop_001,suwon,조이모텔,tourism=hotel,조이,office=company,5,0
gemma3:12b,rag,suwon__27__crop_001,suwon,한일통닭,amenity=fast_food,한일통닭,amenity=restaurant,5,0
gemma3:12b,rag,suwon__28__crop_001,suwon,설미순대국,amenity=restaurant,설미순대국,amenity=restaurant,5,0
gemma3:12b,rag,suwon__29__crop_001,suwon,MALU HOTEL,tourism=hotel,MALU HOTEL,tourism=hotel,5,0
gemma3:12b,rag,suwon__2__crop_002,suwon,T WORLD,shop=mobile_phone,공식인중대리점,office=estate_agent,5,0
gemma3:12b,rag,suwon__2__crop_003,suwon,T WORLD,shop=mobile_phone,WORLD,office=building,5,0
gemma3:12b,rag,suwon__2__crop_004,suwon,LaLa COIN,amenity=karaoke_box,Lal a COIN,amenity=cafe,5,0
gemma3:12b,rag,suwon__30__crop_001,suwon,MALU HOTEL,tourism=hotel,GMALU HOTEL,tourism=hotel,5,0
gemma3:12b,rag,suwon__31__crop_001,suwon,두부해물마을,amenity=restaurant,최가네,amenity=restaurant,5,0
gemma3:12b,rag,suwon__32__crop_001,suwon,신바람돼지주물럭,amenity=restaurant,신바람돼지주물력,amenity=restaurant,5,0
gemma3:12b,rag,suwon__33__crop_001,suwon,하우주 스즈키 수원대리점,shop=car_repair,W 하우주 스즈키,shop=motorcycle,5,0
gemma3:12b,rag,suwon__34__crop_001,suwon,쪽갈비전문점 예감,amenity=restaurant,코런,amenity=restaurant,5,0
gemma3:12b,rag,suwon__35__crop_001,suwon,용인 전통 순대국,amenity=restaurant,용인 전통 순대국,amenity=restaurant,5,1
gemma3:12b,rag,suwon__36__crop_001,suwon,대구반야월막창,amenity=restaurant,대구반야월막창,amenity=restaurant,5,0
gemma3:12b,rag,suwon__36__crop_002,suwon,지하철,amenity=bar,노래하는 포장마차,amenity=bar,5,1
gemma3:12b,rag,suwon__36__crop_003,suwon,색다른HAIR,shop=hairdresser,색다른 HAIR,shop=hairdresser,5,0
gemma3:12b,rag,suwon__37__crop_001,suwon,미가락,amenity=restaurant,213,amenity=restaurant,5,0
gemma3:12b,rag,suwon__37__crop_002,suwon,육회한 남자,amenity=restaurant,육회한 남자,amenity=restaurant,5,0
gemma3:12b,rag,suwon__39__crop_001,suwon,7형제 감자탕,amenity=restaurant,허데감자랑,amenity=restaurant,5,0
gemma3:12b,rag,suwon__3__crop_001,suwon,돼랑,amenity=restaurant,돼랑,amenity=restaurant,5,0
gemma3:12b,rag,suwon__40__crop_001,suwon,BOBOS,amenity=bar,BoBos,amenity=bar,5,0
gemma3:12b,rag,suwon__40__crop_002,suwon,참한고기,amenity=restaurant,참한고기,amenity=restaurant,5,0
gemma3:12b,rag,suwon__41__crop_001,suwon,한라돈,amenity=restaurant,한라돈,amenity=restaurant,5,0
gemma3:12b,rag,suwon__42__crop_001,suwon,BAR \BOBOS,amenity=bar,BoBOS,amenity=bar,5,0
gemma3:12b,rag,suwon__42__crop_002,suwon,두리아족보쌈,amenity=restaurant,독리아 족보쌈,amenity=restaurant,5,0
gemma3:12b,rag,suwon__42__crop_003,suwon,아리랑,amenity=restaurant,아리랑 빈태떡,amenity=restaurant,5,1
gemma3:12b,rag,suwon__43__crop_001,suwon,통큰해물,amenity=restaurant,통큰해물,amenity=restaurant,5,0
gemma3:12b,rag,suwon__43__crop_002,suwon,미소갈비,amenity=restaurant,미소갈비,amenity=restaurant,5,0
gemma3:12b,rag,suwon__44__crop_001,suwon,세렌디피티,amenity=cafe,세렌디피티,amenity=cafe,5,1
gemma3:12b,rag,suwon__45__crop_001,suwon,여왕통골뱅이,amenity=restaurant,여왕통골뱅이,amenity=restaurant,5,0
gemma3:12b,rag,suwon__45__crop_002,suwon,부부식당,amenity=restaurant,부부식당,amenity=restaurant,5,1
gemma3:12b,rag,suwon__46__crop_001,suwon,김밥친구,amenity=restaurant,김밥친구,amenity=restaurant,5,0
gemma3:12b,rag,suwon__46__crop_002,suwon,Day Hair,shop=hairdresser,디자인헤어,shop=hairdresser,5,0
gemma3:12b,rag,suwon__47__crop_001,suwon,불날개닭발,amenity=restaurant,또두마리,amenity=fast_food,5,0
gemma3:12b,rag,suwon__47__crop_002,suwon,굿모닝,office=estate_agent,굿모닝 공인중개사소,office=estate_agent,5,0
gemma3:12b,rag,suwon__48__crop_001,suwon,황소고집,amenity=restaurant,황소고집,amenity=restaurant,5,0
gemma3:12b,rag,suwon__48__crop_002,suwon,불날개닭발,amenity=restaurant,숯불구이 맛,amenity=restaurant,5,0
gemma3:12b,rag,suwon__49__crop_001,suwon,세진상사,shop=hardware,세진상사,shop=hardware,5,0
gemma3:12b,rag,suwon__4__crop_002,suwon,밥 해주는 남자,amenity=restaurant,밥 해주는 남자,amenity=restaurant,5,0
gemma3:12b,rag,suwon__50__crop_001,suwon,조순헤어샵,shop=hairdresser,조순 헤어샵,shop=hairdresser,5,0
gemma3:12b,rag,suwon__50__crop_002,suwon,지지베네일,shop=beauty,지지베네일,shop=beauty,5,0
gemma3:12b,rag,suwon__51__crop_001,suwon,비젼,office=estate_agent,비젼 공인중개사,office=estate_agent,5,0
gemma3:12b,rag,suwon__52__crop_001,suwon,모나리자,shop=hairdresser,모나리자,shop=hairdresser,5,0
gemma3:12b,rag,suwon__53__crop_001,suwon,SooChon,amenity=restaurant,수촌치킨,amenity=restaurant,5,0
gemma3:12b,rag,suwon__54__crop_001,suwon,북촌손만두,amenity=restaurant,부천손반락 수원역1호점,amenity=restaurant,5,1
gemma3:12b,rag,suwon__55__crop_001,suwon,엽기떡볶이,amenity=fast_food,수원역점,amenity=restaurant,5,0
gemma3:12b,rag,suwon__57__crop_001,suwon,약,amenity=pharmacy,약,amenity=pharmacy,0,0
gemma3:12b,rag,suwon__58__crop_001,suwon,BYC,shop=clothes,역전라 BYC 비이어,shop=clothes,5,1
gemma3:12b,rag,suwon__58__crop_002,suwon,한솥,amenity=restaurant,한솥,amenity=restaurant,5,1
gemma3:12b,rag,suwon__59__crop_001,suwon,전주콩나루,amenity=restaurant,전주 콩내름,amenity=restaurant,5,0
gemma3:12b,rag,suwon__59__crop_002,suwon,황금의 집,shop=jewelry,황금,amenity=bar,5,0
gemma3:12b,rag,suwon__59__crop_003,suwon,남성컷,shop=hairdresser,TATTOO헤나,office=company,5,0
gemma3:12b,rag,suwon__5__crop_001,suwon,진미치킨,amenity=fast_food,진미치킨,amenity=fast_food,5,0
gemma3:12b,rag,suwon__5__crop_002,suwon,역전 진미 치킨,amenity=fast_food,역전 진미 치킨,amenity=fast_food,5,0
gemma3:12b,rag,suwon__60__crop_001,suwon,한빛약국,amenity=pharmacy,한빛약국,amenity=pharmacy,5,0
gemma3:12b,rag,suwon__60__crop_002,suwon,약,amenity=pharmacy,약,amenity=pharmacy,0,0
gemma3:12b,rag,suwon__61__crop_001,suwon,전주콩나루,amenity=restaurant,전주콩나물국밥,amenity=restaurant,5,0
gemma3:12b,rag,suwon__61__crop_002,suwon,전주콩나루 콩나물국밥,amenity=restaurant,황업도우,amenity=restaurant,5,0
gemma3:12b,rag,suwon__62__crop_001,suwon,권약국,amenity=pharmacy,권약국,amenity=pharmacy,5,0
gemma3:12b,rag,suwon__62__crop_002,suwon,권약국,amenity=pharmacy,권약,amenity=pharmacy,5,0
gemma3:12b,rag,suwon__63__crop_001,suwon,산 이 내 린 밥 상 곤드레밥집,amenity=restaurant,곤트레밥집점,amenity=restaurant,5,0
gemma3:12b,rag,suwon__64__crop_001,suwon,곤드레밥집,amenity=restaurant,곤드러밥집,amenity=restaurant,5,1
gemma3:12b,rag,suwon__65__crop_001,suwon,대우 마이홈,office=estate_agent,대우 맞이홈,office=estate_agent,5,0
gemma3:12b,rag,suwon__65__crop_002,suwon,콩미가 손두부,amenity=restaurant,콩이가,amenity=restaurant,5,0
gemma3:12b,rag,suwon__65__crop_003,suwon,VALE,,VALE,unknown,5,0
gemma3:12b,rag,suwon__66__crop_001,suwon,대우 마이홈,office=estate_agent,대우 많이홈,office=estate_agent,5,0
gemma3:12b,rag,suwon__66__crop_002,suwon,VALENTI,shop=clothes,VALENT,amenity=school,5,0
gemma3:12b,rag,suwon__67__crop_001,suwon,어부돈가,amenity=restaurant,어부돈가,amenity=restaurant,5,0
gemma3:12b,rag,suwon__68__crop_001,suwon,VALENTI,shop=clothes,VALENT편집산,unknown,5,0
gemma3:12b,rag,suwon__69__crop_001,suwon,신성 자동차 정비,shop=car_repair,신정지동지정비,shop=car_repair,5,0
gemma3:12b,rag,suwon__70__crop_001,suwon,신성공업사,shop=car_repair,신성공업사,shop=car_repair,5,0
gemma3:12b,rag,suwon__70__crop_002,suwon,신성,shop=car_repair,,unknown,0,0
gemma3:12b,rag,suwon__71__crop_001,suwon,참숯구이,amenity=restaurant,참숯구이,amenity=restaurant,5,0
gemma3:12b,rag,suwon__72__crop_001,suwon,골목집,amenity=restaurant,골목집,amenity=restaurant,5,1
gemma3:12b,rag,suwon__73__crop_001,suwon,해장국 수육,amenity=restaurant,원조,amenity=restaurant,5,0
gemma3:12b,rag,suwon__73__crop_002,suwon,유치회관,amenity=restaurant,유치회관,amenity=restaurant,5,1
gemma3:12b,rag,suwon__74__crop_001,suwon,4900냥 순대국,amenity=restaurant,24차,shop=laundry,5,1
gemma3:12b,rag,suwon__75__crop_001,suwon,교육그룹 정진,amenity=school,정진,amenity=school,5,0
gemma3:12b,rag,suwon__76__crop_001,suwon,24시 정통마사지,shop=beauty,24시 정통마사지,shop=beauty,5,0
gemma3:12b,rag,suwon__76__crop_002,suwon,럭셔리 노래팡팡,amenity=karaoke_box,력셔라장,amenity=karaoke_box,5,0
gemma3:12b,rag,suwon__77__crop_001,suwon,스타일 MOTEL,tourism=hotel,스타,amenity=bar,5,0
gemma3:12b,rag,suwon__77__crop_002,suwon,스타일,tourism=hotel,,unknown,0,1
gemma3:12b,rag,suwon__78__crop_001,suwon,모텔 스타일주차장,tourism=hotel,모텔,tourism=hotel,5,0
gemma3:12b,rag,suwon__79__crop_001,suwon,소원식당,amenity=restaurant,소원식당,amenity=restaurant,5,0
gemma3:12b,rag,suwon__7__crop_001,suwon,sharalla Brush,shop=clothes,샤랄라,amenity=bar,5,0
gemma3:12b,rag,suwon__81__crop_001,suwon,시골집,amenity=restaurant,RA,amenity=cafe,5,1
gemma3:12b,rag,suwon__82__crop_001,suwon,시골집,amenity=restaurant,D시골집,amenity=restaurant,5,1
gemma3:12b,rag,suwon__83__crop_001,suwon,시온성,amenity=restaurant,시온성,amenity=restaurant,5,1
gemma3:12b,rag,suwon__83__crop_002,suwon,짱 PC방,amenity=internet_cafe,자PC방,amenity=internet_cafe,5,0
gemma3:12b,rag,suwon__84__crop_001,suwon,수입 엔틱 가구,shop=furniture,수입 엔틱 가구,shop=furniture,5,0
gemma3:12b,rag,suwon__85__crop_001,suwon,대게 킹크랩 랍스터,amenity=restaurant,대게나라,amenity=restaurant,5,0
gemma3:12b,rag,suwon__86__crop_001,suwon,수입 엔틱 가구,shop=furniture,수입 엔틱 가구,shop=furniture,5,0
gemma3:12b,rag,suwon__86__crop_002,suwon,VERONA,shop=furniture,인탁,office=company,5,0
gemma3:12b,rag,suwon__87__crop_001,suwon,HOTEL ILMARE,tourism=hotel,HOTEL ILMARE,tourism=hotel,5,0
gemma3:12b,rag,suwon__89__crop_001,suwon,유료주차장,amenity=parking,P유료주차장,amenity=parking,5,0
gemma3:12b,rag,suwon__8__crop_001,suwon,경훈약국,amenity=pharmacy,경훈약국,amenity=pharmacy,5,0
gemma3:12b,rag,suwon__90__crop_001,suwon,Garma Hair,shop=hairdresser,Sarma Hair,shop=hairdresser,5,0
gemma3:12b,rag,suwon__91__crop_001,suwon,부안 바지락촌,amenity=restaurant,부안바지라촌,amenity=restaurant,5,1
gemma3:12b,rag,suwon__92__crop_001,suwon,신촌옥 설렁탕 해장국,amenity=restaurant,본신촌옥설링탕 해장국,amenity=restaurant,5,0
gemma3:12b,rag,suwon__93__crop_002,suwon,PREMIUM MULTI SHOP,shop=clothes,프리미엄멀티샵,shop=supermarket,5,0
gemma3:12b,rag,suwon__94__crop_001,suwon,라미 웨딩쥬얼리,shop=beauty,라미 웨당쥬얼리,shop=jewelry,5,0
gemma3:12b,rag,suwon__96__crop_001,suwon,르노삼성자동차 인계점,shop=car_repair,르노삼성자릉차 인계점,shop=car_repair,5,0
gemma3:12b,rag,suwon__97__crop_001,suwon,어구미,amenity=restaurant,본점,amenity=pharmacy,5,1
gemma3:12b,rag,suwon__98__crop_001,suwon,어구미,amenity=restaurant,술합번20,amenity=bar,5,1
gemma3:12b,rag,suwon__99__crop_001,suwon,RESTAURANT,amenity=restaurant,Googo,amenity=restaurant,5,0
gemma3:12b,rag,suwon__9__crop_001,suwon,ISaac,amenity=fast_food,이삭 토스트,amenity=restaurant,5,0
