region,det_crop,status,gt_crop,gt_tag,pred_name,pred_tag,ocr_text
brooklyn,brooklyn__2__crop_002,TP,brooklyn__2__crop_003,office=estate_agent,SPRINT REALTY INC.,office=estate_agent,569 MLS / SPRINT REALTY INC. / R / 718-735-3000 / SALES / RENTALS - RESIDENTIAL & COMMERCIAL - MANAGEMENT - WE BUY HOUSE
brooklyn,brooklyn__20__crop_001,TP,brooklyn__20__crop_001,amenity=cafe,island pops,amenity=ice_cream,island pops
brooklyn,brooklyn__20__crop_002,FP,,,island pops,amenity=ice_cream,island pops
brooklyn,brooklyn__20__crop_003,TP,brooklyn__20__crop_002,office=company,672 EMS ACCOUNTING SERVICE inc,office=company,MSTS 1995 / 672 EMS ACCOUNTING SERVICE inc
brooklyn,brooklyn__21__crop_001,TP,brooklyn__21__crop_001,shop=supermarket,Nostrands,amenity=bar,Nostrands / Nugs
brooklyn,brooklyn__21__crop_002,TP,brooklyn__21__crop_002,amenity=restaurant,4 BROTHERS FOOD CORP,shop=convenience,4 BROTHERS FOOD CORP / 631 NOSTRAND AVE • BREAKFAST • LUNCH • GROCERY • DELI
brooklyn,brooklyn__22__crop_001,TP,brooklyn__22__crop_001,,카페,amenity=cafe,
brooklyn,brooklyn__22__crop_002,FP,,,SPRAY FOAM INSULATION,shop=hardware,(재목 없음) / SPRAY FOAM / INSULATION / 855-552-3626
brooklyn,brooklyn__22__crop_003,FP,,,SASCO CONSTRUCTION SERVICE LLC.,office=company,643 NOSTRAND AVE BROOKLYN / SASCO CONSTRUCTION SERVICE LLC. / 432 CONEY ISLAND AVE / BROOKLYN NY 11218 / 917-709-4067 / 
brooklyn,brooklyn__22__crop_004,TP,brooklyn__22__crop_002,,SASCO CONSTRUCTION SERVICE LLC.,office=company,643 NOSTRAND AVE / BROOKLYN / SASCO CONSTRUCTION SERVICE LLC. / 432 CONEY ISLAND AVE / BROOKLYN NY 11218 / 917-709-4067 
brooklyn,brooklyn__22__crop_005,FP,,,카페,amenity=cafe,
brooklyn,brooklyn__23__crop_001,FP,,,KeyFood,shop=supermarket,2025 Google / URBAN / MARKET BY / KeyFood
brooklyn,brooklyn__24__crop_001,TP,brooklyn__24__crop_001,amenity=restaurant,the RYERSON,amenity=bar,Google / the RYERSON / 698 Nostrand Ave
brooklyn,brooklyn__26__crop_001,TP,brooklyn__26__crop_001,amenity=restaurant,the RYERSON,amenity=bar,the RYERSON / 698 Nostrand Ave
brooklyn,brooklyn__27__crop_001,TP,brooklyn__27__crop_002,shop=supermarket,Grocery,shop=convenience,Grocery / 810
brooklyn,brooklyn__27__crop_002,FP,,,GALAXY 816,shop=beauty,GALAXY 816 / BEAUTY SHOP / INC. / WIGS • BEAUTY AIDS • 100% HUMAN HAIR ETC. / 213-8867
brooklyn,brooklyn__28__crop_001,TP,brooklyn__28__crop_001,shop=beauty,GALAXY BEAUTY SHOP INC.,shop=beauty,816 / GALAXY / 816 / BEAUTY SHOP / INC. / SPECIALIZE IN ALL YOUR HAIR CARE PRODUCTS · BEAUTY AIDS · 100% HUMAN HAIR ETC.
brooklyn,brooklyn__28__crop_002,FP,,,,amenity=parking,© 2024 Google
brooklyn,brooklyn__29__crop_001,TP,brooklyn__29__crop_001,shop=supermarket,CROWN DISCOUNT STORE,shop=convenience,CROWN DISCOUNT STORE / STORE / 99¢ & UP / 827 / SCHOOL SUPPLIES • HOUSEWARE • KITCHEN NEEDS • LAUNDRY SUPPLIES • CANDY •
brooklyn,brooklyn__3__crop_001,TP,brooklyn__3__crop_001,shop=laundry,Duo LAUNDROMAT,shop=laundry,Duo / LAUNDROMAT / 718-604-3165 / DROP OFF & SELF SERVICE
brooklyn,brooklyn__30__crop_001,TP,brooklyn__30__crop_002,shop=supermarket,Grocery,shop=convenience,Grocery / 810
brooklyn,brooklyn__30__crop_002,TP,brooklyn__30__crop_001,,PROVIN DISCOUNT STORE,shop=convenience,PROVIN DISCOUNT STORE
brooklyn,brooklyn__31__crop_001,TP,brooklyn__31__crop_002,,Golden Krust,amenity=fast_food,Golden Krust / CARIBBEAN BAKERY & GRILL / 718-493-3865
brooklyn,brooklyn__31__crop_002,FP,,,ALAI DELI&GRILL WISE,shop=convenience,ALAI / DELI&GRILL / WISE / Cold Beverages Organic Products Coffee & Pastries Gourmet Sandwiches
brooklyn,brooklyn__31__crop_003,FP,,,Gold Krug,shop=jewelry,Gold / Krug
brooklyn,brooklyn__32__crop_001,TP,brooklyn__32__crop_003,shop=bakery,DUNKIN' DONUTS,amenity=fast_food,DUNKIN' / DD / DONUTS
brooklyn,brooklyn__32__crop_002,FP,,,,office=company,© 2024 Google / Google Earth
brooklyn,brooklyn__32__crop_003,TP,brooklyn__32__crop_001,amenity=restaurant,SAL'S,amenity=restaurant,We Serve Halal Food / SAL'S / RESTAURANT / Breakfast Served All Day FREE DELIVERY
brooklyn,brooklyn__32__crop_004,TP,brooklyn__32__crop_002,amenity=bar,EASTERN & FRANKLIN,shop=convenience,EASTERN & FRANKLIN / WINES & LIQUORS
brooklyn,brooklyn__33__crop_001,TP,brooklyn__33__crop_001,amenity=bank,CapitalOne Bank,amenity=bank,CapitalOne Bank
brooklyn,brooklyn__34__crop_001,TP,brooklyn__34__crop_002,amenity=bar,800 Candy & Juice Bar,amenity=fast_food,800 Candy & Juice Bar
brooklyn,brooklyn__34__crop_002,TP,brooklyn__34__crop_001,amenity=restaurant,Royal Yard Food,amenity=restaurant,Royal Yard Food / 347-350-6494
brooklyn,brooklyn__35__crop_001,TP,brooklyn__35__crop_001,amenity=cafe,STARBUCKS COFFEE,amenity=cafe,STARBUCKS COFFEE
brooklyn,brooklyn__35__crop_002,FP,,,TONY'S BARBER SHOP & SALON,shop=hairdresser,TONY'S / BARBER SHOP & SALON / 718-637-1200
brooklyn,brooklyn__35__crop_003,FP,,,STARBUCKS COFFEE,amenity=cafe,STARBUCKS COFFEE
brooklyn,brooklyn__36__crop_001,TP,brooklyn__36__crop_002,shop=hairdresser,Fun Nail Salon Inc.,shop=beauty,Fun / Nail Salon Inc. / NAIL CARE & WAXING 796
brooklyn,brooklyn__36__crop_002,TP,brooklyn__36__crop_001,amenity=restaurant,EL BARRIO BURRITOS,amenity=fast_food,EL BARRIO / BURRITOS / MEXI · CALI · GRILL / © 2024 Google / 796A EL BARRIO BURRITOS 718.576.6611
brooklyn,brooklyn__37__crop_001,TP,brooklyn__37__crop_001,office=estate_agent,COMMERCIAL E. MARTIN,office=estate_agent,COMMERCIAL E. MARTIN / RESIDENTIAL / SALES & RENTALS / Serving All Boroughs / APARTMENTS • STORES • HOMES & LAND
brooklyn,brooklyn__37__crop_002,TP,brooklyn__37__crop_002,shop=convenience,GRILL & DELI,amenity=restaurant,GRILL / & DELI / FINEST DELI
brooklyn,brooklyn__39__crop_001,FP,,,PURE HEALTH PHARMACY LLC,amenity=pharmacy,776 / © 2024 Google / PURE HEALTH / PHARMACY LLC / 718-484-9189 / Dept. Within
brooklyn,brooklyn__39__crop_002,FP,,,,amenity=fast_food,8
brooklyn,brooklyn__4__crop_001,TP,brooklyn__4__crop_001,shop=supermarket,Corp. Supermarket,shop=supermarket,Corp. / Supermarket
brooklyn,brooklyn__4__crop_002,FP,,,Corp. Supermarket,shop=supermarket,Corp. / Supermarket
brooklyn,brooklyn__4__crop_003,FP,,,카페,amenity=cafe,
brooklyn,brooklyn__40__crop_001,FP,,,VINES,amenity=bar,VINES / 785 Bar 347-627-3247
brooklyn,brooklyn__41__crop_001,TP,brooklyn__41__crop_001,shop=laundry,FRANKLIN EXPRESS LAUNDRY CENTER,shop=laundry,FRANKLIN EXPRESS / LAUNDRY CENTER
brooklyn,brooklyn__42__crop_001,TP,brooklyn__42__crop_001,amenity=bar,Bagel Pub,amenity=fast_food,Bagel Pub
brooklyn,brooklyn__43__crop_001,TP,brooklyn__43__crop_001,,Breukelen,amenity=cafe,Breukelen / Coffee House
brooklyn,brooklyn__43__crop_002,FP,,,PARIS,amenity=restaurant,PARIS
brooklyn,brooklyn__44__crop_001,TP,brooklyn__44__crop_001,shop=supermarket,SJ MARKET,shop=convenience,SJ MARKET / 769
brooklyn,brooklyn__45__crop_001,TP,brooklyn__45__crop_002,,DouglasElliman,office=estate_agent,PROPERTY FOR SALE / DouglasElliman / Jerry Minsky Jason Abrishami / m: 917.301.1604 m: 516.238.3520 / o: 718.942.6789 o:
brooklyn,brooklyn__45__crop_002,TP,brooklyn__45__crop_001,amenity=restaurant,HAPPY WOK,amenity=fast_food,HAPPY WOK / CHINESE FOOD EAT IN & TAKE OUT / TEL:718-622-3396 / 762 FRANKLIN AVE.
brooklyn,brooklyn__46__crop_001,FP,,,카페,amenity=cafe,
brooklyn,brooklyn__46__crop_002,TP,brooklyn__46__crop_001,office=estate_agent,NOOKLYN,office=estate_agent,NOOKLYN
brooklyn,brooklyn__47__crop_001,TP,brooklyn__47__crop_001,,Douglas Elliman,office=estate_agent,PROPERTY / FOR / SALE / Douglas Elliman / Jerry Minsky / Jason Abrishami / m: 917.301.1604 / 516.238.3520 / M
brooklyn,brooklyn__47__crop_002,FP,,,MISC,amenity=restaurant,MISC
brooklyn,brooklyn__48__crop_001,TP,brooklyn__48__crop_002,shop=convenience,Amigos,shop=convenience,Amigos 458 3rd Ave / DELI & GROCERY / SODA BEER COFFEE BAGELS SANDWICHES CIGARETTES / LOTTO FREE DELIVERY 718 369-0397 L
brooklyn,brooklyn__48__crop_002,TP,brooklyn__48__crop_001,amenity=restaurant,Maria & Tony RESTAURANT,amenity=restaurant,© 2021 Google / Maria & Tony RESTAURANT / 718-965-4800-0770 FREE DELIVERY SPANISH FOOD OPEN 7 DAYS
brooklyn,brooklyn__49__crop_001,TP,brooklyn__49__crop_001,amenity=car_rental,enterprise,amenity=car_rental,enterprise / rent-a-car
brooklyn,brooklyn__49__crop_002,TP,brooklyn__49__crop_002,amenity=car_rental,enterprise,amenity=car_rental,enterprise / rent-a-car
brooklyn,brooklyn__5__crop_001,TP,brooklyn__5__crop_001,shop=bakery,ROYAL,shop=bakery,ROYAL / CURRANT ROLLS•BIRTHDAY CAKES DOUBLES•T&T CHINESE FOOD / in Brooklyn OXTAIL•ALL T&T DISHES / BAKERY&ROTI / 575 / 
brooklyn,brooklyn__5__crop_002,TP,brooklyn__5__crop_002,shop=jewelry,"We Buy & Sell Gold, Diamond, Silver",shop=jewelry,"WE PAY TOP DOLLAR / 577 / JUST MOVED / We Buy & Sell Gold, Diamond, Silver / ches"
brooklyn,brooklyn__50__crop_001,FP,,,GROCERY,shop=convenience,954 / GROCERY / S • HEROS
brooklyn,brooklyn__50__crop_002,TP,brooklyn__50__crop_001,amenity=restaurant,THE NEW ATLANTIC Restaurant,amenity=restaurant,THE NEW ATLANTIC Restaurant / SPANISH & AMERICAN CUISINE / 452 788-9217
brooklyn,brooklyn__50__crop_003,FP,,,THE NEW ATLANTIC Restaurant,amenity=restaurant,THE NEW ATLANTIC Restaurant / SPANISH & AMERICAN CUISINE / 452 788-9217
brooklyn,brooklyn__51__crop_001,TP,brooklyn__51__crop_001,amenity=car_rental,enterprise,amenity=car_rental,enterprise / rent-a-car
brooklyn,brooklyn__52__crop_001,TP,brooklyn__52__crop_001,office=company,StateFarm,office=company,StateFarm / Dean Zupo deanzupo.com 929-397-2050
brooklyn,brooklyn__52__crop_002,FP,,,R. FERR COLLIS,shop=convenience,R. FERR / COLLIS / 788-6288
brooklyn,brooklyn__53__crop_001,TP,brooklyn__53__crop_001,,Four & Twenty Blackbirds,amenity=restaurant,Four & Twenty Blackbirds / 439
brooklyn,brooklyn__54__crop_001,TP,brooklyn__54__crop_001,shop=car_repair,FERRARO,shop=car_repair,R. / FERRARO / COMPLETE / 788-6288COLLISIONBODY / COLLISION / WORK
brooklyn,brooklyn__54__crop_002,TP,brooklyn__54__crop_002,amenity=bar,CAROUSEL,amenity=bar,BEER / CAROUSEL / SODA / 435 3rd Ave / OPEN TO / THE PUBLIC
brooklyn,brooklyn__54__crop_003,FP,,,teFarm,shop=convenience,teFarm / oo.com 929-397-2050
brooklyn,brooklyn__55__crop_001,TP,brooklyn__55__crop_001,amenity=restaurant,MIGHTY QUINN'S,amenity=restaurant,MIGHTY / QUINN'S / Slow Smoked / Barbecue
brooklyn,brooklyn__55__crop_002,FP,,,카페,amenity=cafe,
brooklyn,brooklyn__56__crop_001,TP,brooklyn__56__crop_001,,CAROUSEL BEVERAGES,shop=convenience,718 499-7462 ICE / OPEN TO / THE PUBLIC / CAROUSEL BEVERAGES / FREE DELIVERY / Miller AMSTEL / GUINNESS / light Bass *He
brooklyn,brooklyn__57__crop_001,TP,brooklyn__57__crop_001,amenity=bar,CAROUSEL,amenity=bar,BEER / OPEN / CAROUSEL / SODA CAROUSEL / CAROUSEL BEVERAGES / DEF OPEN TO 718 499 / OPEN TO 718 499-7462 / THE PUBLIC
brooklyn,brooklyn__57__crop_002,TP,brooklyn__57__crop_002,,Miller CAROUSEL BEVERAGES,shop=beverage,"718 499-7462 / OPEN TO THE PUBLIC / THE PUBLIC / CAROUSEL / Miller CAROUSEL BEVERAGES / BEER, SODA, WATER & KEG BEER / K"
brooklyn,brooklyn__57__crop_003,TP,brooklyn__57__crop_003,leisure=fitness_centre,Powerplay,leisure=fitness_centre,CP / GYMNASTICS / ROCK CLIMBING / CAMP PROGRAMS / Powerplay / 432 / powerplaykids.com / DELIVERY / 716-366-3626
brooklyn,brooklyn__58__crop_001,TP,brooklyn__58__crop_001,leisure=fitness_centre,Powerplay,leisure=fitness_centre,GYMNASTICS / ROCK CLIMBING / CAMP PROGRAMS / Powerplay / INDOOR PLAYSPACE / powerplaykids.com / ACTIVITY CENTER BIRTHDAY
brooklyn,brooklyn__58__crop_002,FP,,,ISELBEVERAGIES.COM,shop=convenience,FREE DELIVERY / GUINNESS / Presidente / EXTRA STOUT / ISELBEVERAGIES.COM
brooklyn,brooklyn__59__crop_001,FP,,,"NEW MILLENNIUM MOTORS, INC",shop=car_repair,"GROUP ACTIVITIES / GROUP ACTIVITIES / 80 / NEW MILLENNIUM MOTORS, INC / AUTO SERVICE CENTER • COMPLETE BODY WORK / QUALI"
brooklyn,brooklyn__59__crop_002,TP,brooklyn__59__crop_001,shop=car_repair,"NEW MILLENNIUM MOTORS, INC.",shop=car_repair,"NEW MILLENNIUM / MOTORS, / INC. / AUTO SERVICE CENTER / 718-788-2686 AUTO SERVICE CENTER • COMPLETE BODY WORK / QUALITY "
brooklyn,brooklyn__59__crop_003,FP,,,"NEW MILLENNIUM MOTORS, INC.",shop=car_repair,"NEW MILLENNIUM / MOTORS, / INC. / AUTO SERVICE CENTER / 718-788-2686 AUTO SERVICE CENTER • COMPLETE BODY WORK / QUALITY "
brooklyn,brooklyn__6__crop_001,TP,brooklyn__6__crop_001,,E.T.A UNIVERSAL OUTREACH,office=company,E.T./E.T.A UNIVERSAL OUTREACH / E / In memory of Ella Theresa Arnold / 577A Nostrand Ave / For Further Inquiries Contact
brooklyn,brooklyn__6__crop_002,FP,,,E.T.A UNIVERSAL OUTREACH,office=company,E.T./E.T.A UNIVERSAL OUTREACH / In memory of Ella Theresa Arnold / 577A Nostrand Ave For Further Inquiries Contact E.T.A
brooklyn,brooklyn__60__crop_001,TP,brooklyn__60__crop_001,leisure=fitness_centre,Powerplay,leisure=fitness_centre,INDOOR PLAYSPACE / BIRTHDAY PARTIES / Powerplay / jump. / GYMNASTICS / ACTIVITY CENTER 718-369-9880 / ACTIVITY / powerpl
brooklyn,brooklyn__60__crop_002,TP,brooklyn__60__crop_004,office=estate_agent,RIS DEVELOPMENT,office=company,E / RIS / DEVELOPMENT / NEW M
brooklyn,brooklyn__60__crop_003,FP,,,Powerplay,leisure=fitness_centre,INDOOR PLAYSPACE / BIRTHDAY PARTIES / Powerplay / GYMNASTICS / ROCK CLIMBING ACTIVITY CENTER 718-369-9880 / CAMP PROGRAM
brooklyn,brooklyn__60__crop_004,TP,brooklyn__60__crop_002,,WATER,amenity=bar,WATER / OPEN TO THE PUBLIC / BEVERAGES / ICE / EL / CAP / FREE / BEVERAGES / BEER SODA
brooklyn,brooklyn__61__crop_001,TP,brooklyn__61__crop_001,office=company,DONATO,shop=hardware,PLUMBING & / HEATING / 718 768-4041 / DONATO / COMMERCIAL RESIDENTIAL / 718 768-4041
brooklyn,brooklyn__62__crop_001,TP,brooklyn__62__crop_001,amenity=pharmacy,DRUG STORE,shop=convenience,DRUG / STORE / 718-221-1838 Franklin & Carroll / DRUGS Pharmacy Dept Within 386
brooklyn,brooklyn__63__crop_001,TP,brooklyn__63__crop_001,amenity=restaurant,Brothers,shop=convenience,Brothers / FOOD CENTER
brooklyn,brooklyn__64__crop_001,TP,brooklyn__64__crop_001,shop=hairdresser,BEAUTY SALON,shop=beauty,347-241-5731 / BEAUTY SALON / 718-783-7590
brooklyn,brooklyn__65__crop_001,TP,brooklyn__65__crop_001,amenity=fast_food,New HARDEE,amenity=fast_food,CHINESE & / USA / New HARDEE / AMERICAN / INC / FOOD TO TAKE OUT / CHICKEN-SEAFOOD-SALAD-BURGER-CHEESESTEAK-CHINESE FOOD
brooklyn,brooklyn__66__crop_001,TP,brooklyn__66__crop_002,shop=supermarket,MOZEB,shop=convenience,MOZEB / 871
brooklyn,brooklyn__66__crop_002,TP,brooklyn__66__crop_001,shop=convenience,DELI,shop=convenience,DELI / INC.
brooklyn,brooklyn__66__crop_003,FP,,,ONE,shop=convenience,ONE
brooklyn,brooklyn__67__crop_001,TP,brooklyn__67__crop_001,,Dreams / Vanity / HAIR DESIGNS,shop=hairdresser,Dreams / Vanity / HAIR DESIGNS / 718-735-4730 / 859 Complete Hair Care
brooklyn,brooklyn__68__crop_001,TP,brooklyn__68__crop_001,shop=hairdresser,Hair We Are UNISEX SALON,shop=hairdresser,Hair We Are UNISEX SALON / PERM CURLS·RELAXER·WEAVE·BRAID·FINGER WAVE·HAIR CUT·MANICURE / We Are / 847 Ph. 718-773-5094
brooklyn,brooklyn__68__crop_002,TP,brooklyn__68__crop_002,amenity=clinic,Franklin Eyecare,shop=optician,Franklin / Eyecare / tel: (718) 604-1002 / 847
brooklyn,brooklyn__68__crop_003,FP,,,DELIVERY,shop=convenience,S / DELIVERY / -2270
brooklyn,brooklyn__69__crop_001,TP,brooklyn__69__crop_001,shop=beauty,AMY UNIQUE NAILS INC.,shop=beauty,AMY UNIQUE NAILS INC. / PROFESSIONAL NAIL CARE & DESIGNS / 839 Franklin Ave. 718-493-0801
brooklyn,brooklyn__69__crop_002,TP,brooklyn__69__crop_003,amenity=restaurant,Lemon Grass,amenity=fast_food,Lemon Grass / JAMAICAN CUISINE WE DO CATERING • DELIVERY / THE TRUE JAMAICAN FLAVOR 718-953-2270
brooklyn,brooklyn__69__crop_003,FP,,,008,shop=convenience,008
brooklyn,brooklyn__7__crop_001,TP,brooklyn__7__crop_001,,ARC AUGENBAUM REALTY CORP.,office=estate_agent,1500 SQ. FT / 50 FT. FRONTAGE / SPACE AVAILABLE / Call Josh / 917.417.7834 ARC AUGENBAUM 718.484.7895 / REALTY CORP.
brooklyn,brooklyn__70__crop_001,TP,brooklyn__70__crop_001,amenity=fast_food,Juicy King Crab Express,amenity=fast_food,Juicy / King Crab / Express / JUICY KING CRAB EXPRESS / 718-684-6008 / 837 CAJUN SEAFOOD RESTAURANT
brooklyn,brooklyn__70__crop_002,TP,brooklyn__70__crop_002,amenity=fast_food,King Crab Express,amenity=fast_food,King Crab / Express / JUICY / KING / CRAB / 837 2022 Google
brooklyn,brooklyn__71__crop_001,TP,brooklyn__71__crop_001,shop=beauty,Golden 7,shop=beauty,NAILS / Golden 7 / 718-857-6215 / 1433 FULTON ST PROFESSIONAL NAIL CARE
brooklyn,brooklyn__71__crop_002,FP,,,Meenu Waxing Loft,shop=beauty,Meenu / Meenu / Waxing Loft / 1435 FULTON ST. / 917 239 6701 / 347 553 2842 / THREADING. WAXING. FACIAL. DERMAPLANING. E
brooklyn,brooklyn__72__crop_001,TP,brooklyn__72__crop_001,,The Gospel Den,amenity=bar,"The Gospel Den / Unique Experience"" 718-398-7205"
brooklyn,brooklyn__73__crop_001,TP,brooklyn__73__crop_001,amenity=fast_food,POPEYES,amenity=fast_food,POPEYES
brooklyn,brooklyn__73__crop_002,TP,brooklyn__73__crop_002,shop=supermarket,Foodtown,shop=supermarket,Foodtown / Super
brooklyn,brooklyn__74__crop_001,TP,brooklyn__74__crop_002,,The Gospel Den,amenity=bar,The Gospel Den / Unique Experience
brooklyn,brooklyn__74__crop_002,TP,brooklyn__74__crop_001,,Meenu Waxing,shop=beauty,loft / Meenu Waxing / Meenu / Waxing loft / 1435 FULTON ST / 917 239 6701 / 347 553 2842
brooklyn,brooklyn__75__crop_001,TP,brooklyn__75__crop_002,shop=beauty,Modern Nails,shop=beauty,Modern Nails / Professional Nails Care / 1441 Fulton St
brooklyn,brooklyn__75__crop_002,TP,brooklyn__75__crop_001,shop=clothes,NEXT LEVEL,shop=convenience,NEXT LEVEL / 1439 / 718-789-2301
brooklyn,brooklyn__75__crop_003,FP,,,NEASruem,amenity=cafe,NEASruem / Experience
brooklyn,brooklyn__76__crop_001,TP,brooklyn__76__crop_001,shop=beauty,Modern Nails,shop=beauty,Modern Nails / Google / 1441 Fulton St. Professional Nails Care
brooklyn,brooklyn__76__crop_002,FP,,,Blessed Min,shop=convenience,Blessed Min / · COFFEE · SALAD BAR · JUICE / 1443 SANDWICHES · FAST FOOD
brooklyn,brooklyn__76__crop_003,FP,,,XT LEVEL / fashions,shop=clothes,XT LEVEL / fashions / 718-789-2301
brooklyn,brooklyn__77__crop_001,TP,brooklyn__77__crop_001,shop=beauty,Modern Nails,shop=beauty,Modern Nails / Google Modern Nails Brooklyn / 1441 Fulton St. Professional Nails Care / Tel: 917-966-4899
brooklyn,brooklyn__77__crop_002,TP,brooklyn__77__crop_002,shop=supermarket,Blessed Mini Market,shop=convenience,Blessed Mini Market / 1443 SANDWICHES • FAST FOOD • COFFEE • SALAD BAR • JUICES BAR & SMOOTHIES • ORGANIC 718-676-5659
brooklyn,brooklyn__78__crop_001,TP,brooklyn__78__crop_001,shop=supermarket,"MNS 99 CENTS & UP, INC",shop=convenience,"MNS 99 CENTS & UP, INC"
brooklyn,brooklyn__79__crop_001,TP,brooklyn__79__crop_001,shop=hairdresser,HAIR STUDIO,shop=hairdresser,HAIR STUDIO / 718.255.7367 / BARBERS | HAIRSTYLISTS | HAIRBRAIDERS | LOCS / 1442
brooklyn,brooklyn__79__crop_002,FP,,,nt Inc.,office=company,nt Inc.
brooklyn,brooklyn__79__crop_003,TP,brooklyn__79__crop_002,,카페,amenity=cafe,
brooklyn,brooklyn__8__crop_001,TP,brooklyn__8__crop_001,shop=beauty,New Salon NAILS,shop=beauty,New / Salon / NAILS / Tel: (718) 363-1628 / 622 Nostrand Ave
brooklyn,brooklyn__8__crop_002,FP,,,Coilz Natural Hair,shop=hairdresser,Coilz Natural Hair / 62 Grand Ave @coilznaturalhair TEL: 347-
brooklyn,brooklyn__80__crop_001,TP,brooklyn__80__crop_001,amenity=bar,FULTON ALE HOUSE,amenity=bar,WHISKEYS / FULTON / ALE HOUSE / SPIRITS / LAGERS
brooklyn,brooklyn__80__crop_002,TP,brooklyn__80__crop_003,shop=hairdresser,HAIR STUDIO,shop=hairdresser,HAIR STUDIO / 718.255.7367 BARBERS | HAIRSTYLISTS / HAIRBRAIDERS | LOCS 1442
brooklyn,brooklyn__80__crop_003,TP,brooklyn__80__crop_002,amenity=restaurant,Soldier Restaurant Inc.,amenity=restaurant,Soldier Restaurant Inc. / Buffet / 1444 FULTON ST.
brooklyn,brooklyn__80__crop_004,FP,,,Soldier Restaurant Inc.,amenity=restaurant,Soldier Restaurant Inc. / Buffet / 1444 FULTON ST.
brooklyn,brooklyn__81__crop_001,TP,brooklyn__81__crop_001,shop=beauty,Oumou's BEAUTY SUPPLY,shop=beauty,Oumou's BEAUTY SUPPLY / 1961 Natural & Style
brooklyn,brooklyn__82__crop_001,TP,brooklyn__82__crop_001,,P.J.'s Hair Perfection,shop=hairdresser,P.J.'s * / Hair / Perfection / 1455 A full Service Salon Call 718 363-7800
brooklyn,brooklyn__83__crop_001,TP,brooklyn__83__crop_001,amenity=bar,FULTON ALE HOUSE,amenity=bar,Cold / WHISKEYS / DRAUGHT / FULTON / ALES / SPIRITS / LAGERS / ALE HOUSE
brooklyn,brooklyn__83__crop_002,TP,brooklyn__83__crop_002,amenity=restaurant,A GUSTO,amenity=restaurant,A GUSTO
brooklyn,brooklyn__83__crop_003,FP,,,Soldier,amenity=restaurant,Soldier / 144 FULTON ST.
brooklyn,brooklyn__84__crop_001,TP,brooklyn__84__crop_001,,BEDFORD-STUYVESANT FAMILY HEALTH CENTER,amenity=clinic,BEDFORD-STUYVESANT FAMILY HEALTH CENTER
brooklyn,brooklyn__85__crop_001,TP,brooklyn__85__crop_001,,Brooklyn Legal Services Corporation,office=company,Brooklyn Legal Services / Corporation A
brooklyn,brooklyn__86__crop_001,TP,brooklyn__86__crop_001,,Brooklyn Legal Services Corporation,office=company,Brooklyn Legal Services / Corporation A
brooklyn,brooklyn__86__crop_002,TP,brooklyn__86__crop_002,amenity=fast_food,Domino's,amenity=fast_food,Domino's
brooklyn,brooklyn__87__crop_001,TP,brooklyn__87__crop_001,amenity=veterinary,DOG DAYCARE,shop=pet,DOG DAYCARE
brooklyn,brooklyn__88__crop_001,TP,brooklyn__88__crop_001,shop=beauty,Blooming Brows,shop=beauty,Blooming Brows / 1476A Eyebrow Threading Waxing Facial Eyelashes Henna Tattoo 347-627-2700
brooklyn,brooklyn__89__crop_001,TP,brooklyn__89__crop_001,shop=beauty,Dreamer Nails,shop=beauty,Dreamer Nails / Inc. / 1487 Fulton St. SPA UV Gel Color Gel Tel:718-221-8018
brooklyn,brooklyn__9__crop_001,TP,brooklyn__9__crop_001,amenity=restaurant,JOHN GARDEN,amenity=fast_food,JOHN GARDEN / 626 Chinese Food to Take out Tel:718-735-899
brooklyn,brooklyn__90__crop_001,TP,brooklyn__90__crop_001,amenity=post_office,WE SHIP BARRELS & BOXES WORLDWIDE,shop=stationery,E-MAIL • PHOTO COPY • PRINT / SHIPPING • BOXES • PASSPORT PHOTOS • FAX / WE SHIP BARRELS & BOXES WORLDWIDE / WU / 1495
brooklyn,brooklyn__90__crop_002,TP,brooklyn__90__crop_002,,CUSTOM TAILORING KOYA KOYA,shop=clothes,CUSTOM TAILORING KOYA KOYA / & BY MOUSSA / ALTERATION Designers MEN WOMEN & / CHILDREN WEAR / Specialized In Women Cloth
brooklyn,brooklyn__91__crop_001,TP,brooklyn__91__crop_001,shop=hairdresser,SOCHO EXPRESS AFRICAN Beauty HAIR Salon BRAIDING,shop=hairdresser,AFRICAN 1497 and / EXPRESS / SOCHO EXPRESS AFRICAN Beauty / HAIR Salon / BRAIDING / 718-778-6505 Walk-ins Welcome! / OPE
brooklyn,brooklyn__91__crop_002,TP,brooklyn__91__crop_002,,CUSTOM TAILORING KOYA,shop=clothes,CUSTOM TAILORING KOYA / BY MOUSSA / ALTERATION Designers / MEN • WOMEN & CHILDREN WEAR EXPERT / ALTERATIONS Call: 347-20
brooklyn,brooklyn__91__crop_003,TP,brooklyn__91__crop_003,,SOGHO,shop=hairdresser,S1491 / SOGHO / HAIR / BRAIDING / ALLSTYLES&DESIGN718-778-6505WALKINWELCOME
brooklyn,brooklyn__92__crop_001,TP,brooklyn__92__crop_001,,1490 Convenience,shop=convenience,1490 / 1490 Convenience / SNACKS - SODA - HOT & COLD DRINKS - ATM & MORE
brooklyn,brooklyn__92__crop_002,TP,brooklyn__92__crop_002,shop=beauty,NAIL,shop=beauty,NAIL / 1488
brooklyn,brooklyn__92__crop_003,FP,,,1490,shop=convenience,1490
