region,det_crop,status,gt_crop,gt_tag,pred_name,pred_tag,ocr_text
brooklyn,brooklyn__21__crop_001,TP,brooklyn__21__crop_001,shop=supermarket,Nostrands Nugs,amenity=restaurant,Nostrands / Nugs
brooklyn,brooklyn__21__crop_002,TP,brooklyn__21__crop_002,amenity=restaurant,BROTHERS FOOD CORP,shop=supermarket,4 / BROTHERS FOOD CORP
brooklyn,brooklyn__22__crop_001,TP,brooklyn__22__crop_001,,,amenity=restaurant,
brooklyn,brooklyn__22__crop_002,FP,,,SPRAY FOAM,office=company,SPRAY FOAM / SPRAY FOAM / INSULATION / 855-552-3626
brooklyn,brooklyn__22__crop_003,FP,,,SASCO CONSTRUCTION SERVICE LLC,shop=hardware,643 NOSTRAND AVE BROOKLYN / SASCO CONSTRUCTION SERVICE LLC / 432 CONEY ISLAND AVE / BROOKLYN NY 11218 / 917-709-4067 / F
brooklyn,brooklyn__22__crop_004,TP,brooklyn__22__crop_002,,SASCO CONSTRUCTION SERVICE LLC.,office=company,643 NOSTRAND / AVE BROOKLYN / SASCO CONSTRUCTION SERVICE LLC. / 432 CONEY ISLAND AVE / BROOKLYN NY 11218 / 917-709-4067 
brooklyn,brooklyn__22__crop_005,FP,,,,amenity=restaurant,
brooklyn,brooklyn__23__crop_001,FP,,,KeyFood,shop=supermarket,2025 Google / URBAN / MARKET / KeyFood
brooklyn,brooklyn__24__crop_001,TP,brooklyn__24__crop_001,amenity=restaurant,RYERSON,office=building,Google / RYERSON / 698 Nostrand Ave
brooklyn,brooklyn__26__crop_001,TP,brooklyn__26__crop_001,amenity=restaurant,the RYERSON,tourism=hotel,the RYERSON / 698 Nostrand Ave
brooklyn,brooklyn__27__crop_001,TP,brooklyn__27__crop_002,shop=supermarket,Grocery Corp.,shop=supermarket,Grocery Corp. / 810
brooklyn,brooklyn__27__crop_002,FP,,,CTS BEAUTY AIDS,shop=beauty,AXY 816 / SHOP / INC. / CTS BEAUTY AIDS 100% HUMAN HAIR ETC. / 13-8867
brooklyn,brooklyn__28__crop_001,TP,brooklyn__28__crop_001,shop=beauty,GALAXY BEAUTY SHOP,shop=beauty,816 / GALAXY / 816 / BEAUTY SHOP / INC. / SPECIALIZE IN ALL YOUR HAIR CARE PRODUCTS BEAUTY AIDS 100% HUMAN HAIR ETC. / 3
brooklyn,brooklyn__28__crop_002,FP,,,,office=company,© 2024 Google
brooklyn,brooklyn__29__crop_001,TP,brooklyn__29__crop_001,shop=supermarket,CROWN DISCOUNT STORE,shop=supermarket,CROWN DISCOUNT STORE / STORE / 99¢ / 827 / SCHOOL SUPPLIES · HOUSEWARE / KITCHEN NEEDS
brooklyn,brooklyn__3__crop_001,TP,brooklyn__3__crop_001,shop=laundry,Dynamic Duo,shop=laundry,Dynamic Duo / LAUNDROMAT / 718-604-3165 / DROP OFF & SELF SERVICE
brooklyn,brooklyn__30__crop_001,TP,brooklyn__30__crop_002,shop=supermarket,Grocery Corp.,shop=supermarket,Grocery Corp. / 810
brooklyn,brooklyn__30__crop_002,TP,brooklyn__30__crop_001,,OCC,office=company,OCC
brooklyn,brooklyn__31__crop_001,TP,brooklyn__31__crop_002,,Golden Krust,amenity=restaurant,Golden Krust / CARIBBEAN BAKERY & GRILL / 718-493-3865
brooklyn,brooklyn__31__crop_002,FP,,,WISE,shop=convenience,HALAL / DELI & GRILL / WISE / Cold Beverages Organic Products Coffee & Pastries Gourmet Sandwiches
brooklyn,brooklyn__31__crop_003,FP,,,Gold Krus,amenity=fast_food,Gold / Krus
brooklyn,brooklyn__32__crop_001,TP,brooklyn__32__crop_003,shop=bakery,DUNKIN' DONUTS,amenity=fast_food,DUNKIN' / DD / DONUTS
brooklyn,brooklyn__32__crop_002,FP,,,,office=company,© 2024 Google / Google Earth
brooklyn,brooklyn__32__crop_003,TP,brooklyn__32__crop_001,amenity=restaurant,SAL'S,amenity=restaurant,We Serve Halal Food / SAL'S / RESTAURANT / Breakfast Served All Day FREE DELIVERY
brooklyn,brooklyn__32__crop_004,TP,brooklyn__32__crop_002,amenity=bar,EASTERN & FRANKLIN,shop=convenience,EASTERN & FRANKLIN / WINES & LIQUORS
brooklyn,brooklyn__33__crop_001,TP,brooklyn__33__crop_001,amenity=bank,CapitalOne Bank,amenity=bank,CapitalOne Bank
brooklyn,brooklyn__34__crop_001,TP,brooklyn__34__crop_002,amenity=bar,800 Candy & Juice Bar,amenity=fast_food,800 Candy & Juice Bar
brooklyn,brooklyn__34__crop_002,TP,brooklyn__34__crop_001,amenity=restaurant,Royal Yard Food,amenity=restaurant,Royal Yard Food / 347-350-6494
brooklyn,brooklyn__35__crop_001,TP,brooklyn__35__crop_001,amenity=cafe,STARBUCKS COFFEE,amenity=cafe,STARBUCKS COFFEE
brooklyn,brooklyn__35__crop_002,FP,,,NY'S,shop=hairdresser,NY'S / OP & SALON / 718-637-1200
brooklyn,brooklyn__35__crop_003,FP,,,STARBUCKS COFFEE,amenity=cafe,STARBUCKS COFFEE
brooklyn,brooklyn__36__crop_001,TP,brooklyn__36__crop_002,shop=hairdresser,Jun,shop=beauty,Jun / Nail Salon / NAIL CARE & WAXING
brooklyn,brooklyn__36__crop_002,TP,brooklyn__36__crop_001,amenity=restaurant,EL BARRIO BURRITOS,amenity=fast_food,EL BARRIO / BURRITOS / MEXI · CALI · GRILL / © 2024 Google / 796A EL BARRIO BURRITOS 718.576.6611
brooklyn,brooklyn__37__crop_001,TP,brooklyn__37__crop_001,office=estate_agent,E. MARTIN,office=estate_agent,COMMERCIAL E. MARTIN / RESIDENTIAL / SALES & RENTALS / Serving All Boroughs / APARTMENTS · STORES · HOMES & LAND
brooklyn,brooklyn__37__crop_002,TP,brooklyn__37__crop_002,shop=convenience,GRILL & DELI,shop=convenience,GRILL / & DELI / STDEU
brooklyn,brooklyn__39__crop_001,FP,,,PURE HEALTH,amenity=pharmacy,776 / 2024 Google / PURE HEALTH / PHARMACY LLC / 718-484-9189 / Dept Within
brooklyn,brooklyn__39__crop_002,FP,,,8,amenity=restaurant,8
brooklyn,brooklyn__4__crop_001,TP,brooklyn__4__crop_001,shop=supermarket,Corp.,shop=supermarket,Corp. / SuperMarket
brooklyn,brooklyn__4__crop_002,FP,,,Corp.,shop=supermarket,Corp. / SuperMarket
brooklyn,brooklyn__4__crop_003,FP,,,,amenity=restaurant,
brooklyn,brooklyn__40__crop_001,FP,,,VINES,amenity=bar,VINES / 785 Bar 347-627-3247
brooklyn,brooklyn__41__crop_001,TP,brooklyn__41__crop_001,shop=laundry,FRANKLIN EXPRESS,shop=laundry,FRANKLIN EXPRESS / LAUNDRY CENTER
brooklyn,brooklyn__42__crop_001,TP,brooklyn__42__crop_001,amenity=bar,Bagel Pub,amenity=fast_food,Bagel Pub
brooklyn,brooklyn__43__crop_001,TP,brooklyn__43__crop_001,,Breukelen,amenity=cafe,Breukelen / Coffee House
brooklyn,brooklyn__43__crop_002,FP,,,PRES,office=company,PRES
brooklyn,brooklyn__44__crop_001,TP,brooklyn__44__crop_001,shop=supermarket,SJ MARKET,shop=convenience,SJ MARKET / 769
brooklyn,brooklyn__45__crop_001,TP,brooklyn__45__crop_002,,Douglas Elliman,office=estate_agent,PROPERTY FOR SALE / Douglas Elliman / Jerry Minsky Jason Abrishami / m: 917.301.1604 m: 516.238.3520 / o: 718.942.6789 o
brooklyn,brooklyn__45__crop_002,TP,brooklyn__45__crop_001,amenity=restaurant,HAPPY WOK,amenity=fast_food,HAPPY WOK / CHINESE FOOD EAT IN & TAKE OUT / TEL:718-622-3396 / 762 FRANKLIN AVE.
brooklyn,brooklyn__46__crop_001,FP,,,,amenity=restaurant,
brooklyn,brooklyn__46__crop_002,TP,brooklyn__46__crop_001,office=estate_agent,NOOKLYN,office=estate_agent,NOOKLYN
brooklyn,brooklyn__47__crop_001,TP,brooklyn__47__crop_001,,Douglas Elliman,office=estate_agent,PROPERTY / FOR / SALE / Douglas Elliman / Jerry Minsky / Jason Abrishami / 917.301.1604 / 516.238.3520 / 718.942.6789
brooklyn,brooklyn__47__crop_002,FP,,,MISC,amenity=restaurant,MISC
brooklyn,brooklyn__48__crop_001,TP,brooklyn__48__crop_002,shop=convenience,Amigos,shop=convenience,Amigos 458 3rd Ave. / DELI & GROCERY / SODA BEER COFFEE BAGELS SANDWICHES CIGARETTES / LOTTO FREE DELIVERY 718 369-0397 
brooklyn,brooklyn__48__crop_002,TP,brooklyn__48__crop_001,amenity=restaurant,Maria & Tony RESTAURANT,amenity=restaurant,© 2021 Google / Maria & Tony RESTAURANT / 718-965-4800-0770 FREE DELIVERY SPANISH FOOD OPEN 7 DAYS
brooklyn,brooklyn__49__crop_001,TP,brooklyn__49__crop_001,amenity=car_rental,enterprise,amenity=car_rental,enterprise / rent-a-car
brooklyn,brooklyn__49__crop_002,TP,brooklyn__49__crop_002,amenity=car_rental,enterprise,amenity=car_rental,enterprise / rent-a-car
brooklyn,brooklyn__5__crop_001,TP,brooklyn__5__crop_001,shop=bakery,ROYAL BAKERY & ROTI,amenity=fast_food,ROYAL / CURRANT ROLLS BIRTHDAY CAKES DOUBLES T&T CHINESE FOOD / in Brooklyn OXTAIL ALL T&T DISHES / BAKERY & ROTI / 575B
brooklyn,brooklyn__5__crop_002,TP,brooklyn__5__crop_002,shop=jewelry,,shop=jewelry,"WE PAY TOP DOLLAR / 577 / JUST MOVED / We Buy & Sell Gold, Diamond, Silver / ches"
brooklyn,brooklyn__50__crop_001,FP,,,HEROS,shop=convenience,954 / GROCERY / HEROS
brooklyn,brooklyn__50__crop_002,TP,brooklyn__50__crop_001,amenity=restaurant,THE NEW ATLANTIC Restaurant,amenity=restaurant,THE NEW ATLANTIC Restaurant / SPANISH & AMERICAN CUISINE / 452 788-9217
brooklyn,brooklyn__50__crop_003,FP,,,THE NEW ATLANTIC Restaurant,amenity=restaurant,THE NEW ATLANTIC Restaurant / SPANISH & AMERICAN CUISINE / 452 788-9217
brooklyn,brooklyn__51__crop_001,TP,brooklyn__51__crop_001,amenity=car_rental,Enterprise,amenity=car_rental,Enterprise / rent-a-car
brooklyn,brooklyn__52__crop_001,TP,brooklyn__52__crop_001,office=company,State Farm,office=company,State Farm / Dean Zupo deanzupo.com 929-397-2050
brooklyn,brooklyn__52__crop_002,FP,,,R. FERF COLLIS,shop=laundry,R. FERF / COLLIS / 788-6288
brooklyn,brooklyn__53__crop_001,TP,brooklyn__53__crop_001,,Four & Twenty Blackbirds,amenity=restaurant,Four & Twenty Blackbirds / 439
brooklyn,brooklyn__54__crop_001,TP,brooklyn__54__crop_001,shop=car_repair,R. FERRARO,shop=car_repair,R. / FERRARO / COMPLETE / 788-6288 COLLISION / COLLISION / WORK
brooklyn,brooklyn__54__crop_002,TP,brooklyn__54__crop_002,amenity=bar,CAROUSEL,amenity=bar,BEER / CAROUSEL / SODA / 435 / OPEN TO / THE PUBLIC
brooklyn,brooklyn__54__crop_003,FP,,,te Farm,office=company,te Farm / do.com 929-397-2050
brooklyn,brooklyn__55__crop_001,TP,brooklyn__55__crop_001,amenity=restaurant,MIGHTY QUINN'S,amenity=restaurant,MIGHTY / QUINN'S / Slow Smoked / Barbeque
brooklyn,brooklyn__55__crop_002,FP,,,,amenity=restaurant,
brooklyn,brooklyn__56__crop_001,TP,brooklyn__56__crop_001,,CAROUSEL BEVERAGES,shop=convenience,718 499-7462 ICE / OPEN TO / THE PUBLIC / CAROUSEL BEVERAGES / FREE DELIVERY / Miller AMSTEL / GUINNESS / light Bass Hei
brooklyn,brooklyn__57__crop_001,TP,brooklyn__57__crop_001,amenity=bar,CAROUSEL,amenity=bar,BEER / OPEN / CAROUSEL / SODA CAROUSEL / CAROUSEL BEVERAGES / OPEN TO THE PUBLIC / OPEN TO 718 499-7462 / THE PUBLIC
brooklyn,brooklyn__57__crop_002,TP,brooklyn__57__crop_002,,CAROUSEL Miller BEVERAGES,shop=convenience,"718 499-7462 / OPEN TO / THE PUBLIC / CAROUSEL / Miller BEVERAGES / BEER, SODA, WATER & KEG BEER / KEG BEER / light, Bas"
brooklyn,brooklyn__57__crop_003,TP,brooklyn__57__crop_003,leisure=fitness_centre,Powerplay,leisure=fitness_centre,pp / GYMNASTICS / Powerplay / 432 / powerplaykids.com / DELIVERY / 718
brooklyn,brooklyn__58__crop_001,TP,brooklyn__58__crop_001,leisure=fitness_centre,Powerplay,leisure=fitness_centre,GYMNASTICS / ROCK CLIMBING / CAMP PROGRAMS / Powerplay / INDOOR PLAYSPACE / powerplaykids.com / ACTIVITY CENTER BIRTHDAY
brooklyn,brooklyn__58__crop_002,FP,,,,shop=convenience,FREE DELIVERY / GUINNESS / Presidente / EXTRA STOUT / ISELBEVERAGES.COM
brooklyn,brooklyn__59__crop_001,FP,,,"NEW MILLENNIUM MOTORS, INC",shop=car_repair,"GROUP ACTIVITIES / ACTIVITIES / 80 / NEW MILLENNIUM MOTORS, INC / AUTO SERVICE CENTER / QUALITY AS STANDARD"
brooklyn,brooklyn__59__crop_002,TP,brooklyn__59__crop_001,shop=car_repair,"NEW MILLENNIUM MOTORS, INC.",shop=car_repair,"NEW MILLENNIUM / MOTORS, / INC. / AUTO SERVICE CENTER / 718-788-2686 / QUALITY AS STANDARD / 428-436 3RD AVE."
brooklyn,brooklyn__59__crop_003,FP,,,"NEW MILLENNIUM MOTORS, INC.",shop=car_repair,"NEW MILLENNIUM / MOTORS, / INC. / AUTO SERVICE CENTER / 718-788-2686 / QUALITY AS STANDARD / 428-436 3RD AVE."
brooklyn,brooklyn__6__crop_001,TP,brooklyn__6__crop_001,,E.T.E.T.A UNIVERSAL OUTREACH,office=company,E.T.E.T.A UNIVERSAL OUTREACH / E / In memory of Ella Theresa Arnold / 577A Nostrand Ave / For Further Inquiries Cories C
brooklyn,brooklyn__6__crop_002,FP,,,E.T.E.TA UNIVERSAL OUTREACH,office=company,E.T.E.TA UNIVERSAL OUTREACH / In mem memory of Ella Theresa Arnold / 577A Nostrand Ave For Further Inquiries Cories Cont
brooklyn,brooklyn__60__crop_001,TP,brooklyn__60__crop_001,leisure=fitness_centre,Powerplay,leisure=fitness_centre,INDOOR PLAYSPACE / BIRTHDAY PARTIES / Powerplay / jump. / GYMNASTICS / ACTIVITY CENTER 718-369-9880 / ACTIVITY / powerpl
brooklyn,brooklyn__60__crop_002,TP,brooklyn__60__crop_004,office=estate_agent,RISE,office=company,RISE / RISE / DEVELOPMENT / NEW M
brooklyn,brooklyn__60__crop_003,FP,,,Powerplay,leisure=fitness_centre,INDOOR PLAYSPACE / BIRTHDAY PARTIES / Powerplay / GYMNASTICS / ROCK CLIMBING ACTIVITY CENTER 718-369-9880 / CAMP PROGRAM
brooklyn,brooklyn__60__crop_004,TP,brooklyn__60__crop_002,,,amenity=cafe,WATER / OPEN TO / BEVERAGES / ICE / EL / CAR / FREE / BEVERAGES / CI
brooklyn,brooklyn__61__crop_001,TP,brooklyn__61__crop_001,office=company,DONATO,shop=hardware,PLUMBING & / HEATING / 718 768-4041 / DONATO / COMMERCIAL RESIDENTIAL / 718 768-4041
brooklyn,brooklyn__62__crop_001,TP,brooklyn__62__crop_001,amenity=pharmacy,Franklin & Carroll,amenity=pharmacy,DRUG / STORE / 718-221-1838 Franklin & Carroll / -DRUGS- Pharmacy Dept Within 386
brooklyn,brooklyn__63__crop_001,TP,brooklyn__63__crop_001,amenity=restaurant,Brothers,shop=convenience,Brothers / FOOD CENTER
brooklyn,brooklyn__64__crop_001,TP,brooklyn__64__crop_001,shop=hairdresser,BEAUTY SALON,shop=beauty,347-241-5731 / BEAUTY SALON / 718-783-7590
brooklyn,brooklyn__65__crop_001,TP,brooklyn__65__crop_001,amenity=fast_food,New HARDEE,amenity=fast_food,CHINESE & / USA / New HARDEE / AMERICAN / INC / FOOD TO TAKE OUT / CHICKEN-SEAFOOD-SALAD-BURGER-CHEESESTEAK-CHINESE FOOD
brooklyn,brooklyn__66__crop_001,TP,brooklyn__66__crop_002,shop=supermarket,MOZEB,shop=convenience,MOZEB / 871
brooklyn,brooklyn__66__crop_002,TP,brooklyn__66__crop_001,shop=convenience,DELI INC.,shop=convenience,DELI / INC.
brooklyn,brooklyn__66__crop_003,FP,,,,amenity=parking,ONE WAY
brooklyn,brooklyn__67__crop_001,TP,brooklyn__67__crop_001,,Dreams Vanity,shop=hairdresser,Dreams / Vanity / HAIR DESIGNS / 718-735-4730 / 859 Complete Hair Care
brooklyn,brooklyn__68__crop_001,TP,brooklyn__68__crop_001,shop=hairdresser,Hair UNISEX SALON,shop=hairdresser,Hair UNISEX SALON / JERRY CURLS · RELAXER · WEAVE · BRAID / We Are / 847 Ph. 718-773-5094
brooklyn,brooklyn__68__crop_002,TP,brooklyn__68__crop_002,amenity=clinic,Franklin,shop=optician,Franklin / Eyecare / tel: (718) 604-1002 / 847
brooklyn,brooklyn__68__crop_003,FP,,,S,amenity=restaurant,S / DELIVERY / -2270
brooklyn,brooklyn__69__crop_001,TP,brooklyn__69__crop_001,shop=beauty,AMY UNIQUE NAILS INC.,shop=beauty,AMY UNIQUE NAILS INC. / PROFESSIONAL NAIL CARE & DESIGNS / 839 Franklin Ave. 718-493-0801
brooklyn,brooklyn__69__crop_002,TP,brooklyn__69__crop_003,amenity=restaurant,Lemon Grass,amenity=fast_food,Lemon Grass / JAMAICAN CUISINE WE DO CATERING DELIVERY / THE TRUE JAMAICAN FLAVOR 718-953-2270
brooklyn,brooklyn__69__crop_003,FP,,,008,shop=convenience,008
brooklyn,brooklyn__7__crop_001,TP,brooklyn__7__crop_001,,ARC AUGENBAUM REALTY CORP.,office=estate_agent,1500 SQ. FT / 50 FT. FRONTAGE / SPACE AVAILABLE / Call Josh / 917.417.7834 ARC AUGENBAUM 718.484.7895 / REALTY CORP.
brooklyn,brooklyn__70__crop_001,TP,brooklyn__70__crop_001,amenity=fast_food,Juicy King Crab Express,amenity=fast_food,Juicy / King Crab / Express / JUICY KING CRAB / 718-684-6008 / 837 CAJUN SEAFOOD RESTAURANT
brooklyn,brooklyn__70__crop_002,TP,brooklyn__70__crop_002,amenity=fast_food,Juicy King Crab Express,amenity=fast_food,Juicy King Crab / Express / JUICY / KING / CRAB / 837
brooklyn,brooklyn__71__crop_001,TP,brooklyn__71__crop_001,shop=beauty,Golden 7,shop=beauty,NAILS / Golden 7 / 718-857-6215 / 1433 FULTON ST PROFESSIONAL NAIL CARE
brooklyn,brooklyn__71__crop_002,FP,,,Meenu Waxing loft,shop=beauty,Meenu / Meenu / Waxing loft / 1435 FULTON ST. / 917 239 6701 / 347 553 2842 / THREADING . WAXING . FACIAL . DERMAPLANING
brooklyn,brooklyn__72__crop_001,TP,brooklyn__72__crop_001,,The Gospel Den,amenity=bar,"The Gospel Den / Unique Experience"""
brooklyn,brooklyn__73__crop_001,TP,brooklyn__73__crop_001,amenity=fast_food,POPEYES,amenity=fast_food,POPEYES
brooklyn,brooklyn__73__crop_002,TP,brooklyn__73__crop_002,shop=supermarket,Foodtown,shop=supermarket,Foodtown / Super
brooklyn,brooklyn__74__crop_001,TP,brooklyn__74__crop_002,,The Gospel Den,amenity=bar,The Gospel Den / Unique Experience
brooklyn,brooklyn__74__crop_002,TP,brooklyn__74__crop_001,,Meenu,shop=beauty,loft / Meenu Waxing / Meenu / Waxing loft / 1435 FULTON ST. / 917 239 6701 / 347 553 2842
brooklyn,brooklyn__75__crop_001,TP,brooklyn__75__crop_002,shop=beauty,Modern Nails,shop=beauty,Modern Nails / Professional Nails Care / Tel: 929-865-4299
brooklyn,brooklyn__75__crop_002,TP,brooklyn__75__crop_001,shop=clothes,NEXT LEVEL Fashions,shop=clothes,NEXT LEVEL Fashions / 1439 / 718-789-2301
brooklyn,brooklyn__75__crop_003,FP,,,Experience,office=company,Experience / perience
brooklyn,brooklyn__76__crop_001,TP,brooklyn__76__crop_001,shop=beauty,Modern Nails,shop=beauty,Modern Nails / Google / 1441 Fulton St. Professional Nails Care
brooklyn,brooklyn__76__crop_002,FP,,,Blessed Min,amenity=fast_food,Blessed Min / COFFEE · SALAD BAR · JUICE / 1443 SANDWICHES · FAST FOOD
brooklyn,brooklyn__76__crop_003,FP,,,NEXT Fashions LEVEL,shop=clothes,NEXT / Fashions LEVEL / 718-789-2301
brooklyn,brooklyn__77__crop_001,TP,brooklyn__77__crop_001,shop=beauty,Modern Nails,shop=beauty,Modern Nails / Modern Nails Brooklyn / 1441 Fulton St. Professional Nails Care / Tel: 917-966-4899
brooklyn,brooklyn__77__crop_002,TP,brooklyn__77__crop_002,shop=supermarket,Blessed Mini Market,shop=convenience,Blessed Mini Market / FAST FOOD COFFEE SALAD BAR
brooklyn,brooklyn__78__crop_001,TP,brooklyn__78__crop_001,shop=supermarket,"MNS 99 CENTS & UP, INC",shop=supermarket,"MNS 99 CENTS & UP, INC"
brooklyn,brooklyn__79__crop_001,TP,brooklyn__79__crop_001,shop=hairdresser,HAIR STUDIO,shop=hairdresser,HAIR STUDIO / 718.255.7367 / BARBERS | HAIRSTYLISTS | HAIRBRAIDERS | LOCS / 1442
brooklyn,brooklyn__79__crop_002,FP,,,nt Inc.,office=company,nt Inc.
brooklyn,brooklyn__79__crop_003,TP,brooklyn__79__crop_002,,,amenity=restaurant,
brooklyn,brooklyn__8__crop_001,TP,brooklyn__8__crop_001,shop=beauty,New Salon NAILS,shop=beauty,New / Salon / NAILS / Tel: (718) 363-1628 / 622 Nostrand Ave
brooklyn,brooklyn__8__crop_002,FP,,,Coilz Natural Hair,shop=hairdresser,Coilz Natural Hair / 62 Strand Ave coilznaturalhair TEL: 347-
brooklyn,brooklyn__80__crop_001,TP,brooklyn__80__crop_001,amenity=bar,FULTON ALE HOUSE,amenity=bar,WHISKEYS / FULTON / ALE HOUSE / SPIRITS / LAGERS
brooklyn,brooklyn__80__crop_002,TP,brooklyn__80__crop_003,shop=hairdresser,HAIR STUDIO,shop=hairdresser,HAIR STUDIO / 718.255.7367BARBERS[HAIRSTYLISTS / HAIRBRAIDERSILOCS1442
brooklyn,brooklyn__80__crop_003,TP,brooklyn__80__crop_002,amenity=restaurant,Soldier Restaurant Inc.,amenity=restaurant,Soldier Restaurant Inc. / Buffet / 1444 FULTON ST.
brooklyn,brooklyn__80__crop_004,FP,,,Soldier Restaurant Inc.,amenity=restaurant,Soldier Restaurant Inc. / Buffet / 1444 FULTON ST.
brooklyn,brooklyn__81__crop_001,TP,brooklyn__81__crop_001,shop=beauty,Oumou's,shop=beauty,Oumou's BEAUTY SUPPLY / 1981 Natural &
brooklyn,brooklyn__82__crop_001,TP,brooklyn__82__crop_001,,P.J.s,shop=hairdresser,P.J.s * / Hair / Perfection / 1455 A Full Service Salon Call 718 363-7800
brooklyn,brooklyn__83__crop_001,TP,brooklyn__83__crop_001,amenity=bar,FULTON ALE HOUSE,amenity=bar,Cold / WHISKEYS / DRAUGHT / FULTON / ALES / SPIRITS / LAGERS / ALE HOUSE
brooklyn,brooklyn__83__crop_002,TP,brooklyn__83__crop_002,amenity=restaurant,AGUSTO,amenity=restaurant,AGUSTO
brooklyn,brooklyn__83__crop_003,FP,,,Soldier,amenity=restaurant,Soldier / 144 FULTON ST.
brooklyn,brooklyn__84__crop_001,TP,brooklyn__84__crop_001,,BEDFORD-STUYVESANT FAMILY HEALTH CENTER,amenity=clinic,BEDFORD-STUYVESANT FAMILY HEALTH CENTER
brooklyn,brooklyn__85__crop_001,TP,brooklyn__85__crop_001,,Brooklyn Legal Services,office=company,Brooklyn Legal Services / Corporation A
brooklyn,brooklyn__86__crop_001,TP,brooklyn__86__crop_001,,Brooklyn Legal Services Corporation,office=company,Brooklyn Legal Services / Corporation
brooklyn,brooklyn__86__crop_002,TP,brooklyn__86__crop_002,amenity=fast_food,Domino's,amenity=fast_food,Domino's
brooklyn,brooklyn__87__crop_001,TP,brooklyn__87__crop_001,amenity=veterinary,,shop=pet,DOG DAYCARE
brooklyn,brooklyn__88__crop_001,TP,brooklyn__88__crop_001,shop=beauty,Blooming Brows,shop=beauty,Blooming Brows / 1476A Eyebrow Threading Waxing Facial Eyelashes Henna Tatto 347-627-2700
brooklyn,brooklyn__89__crop_001,TP,brooklyn__89__crop_001,shop=beauty,Dreamer Nails,shop=beauty,Dreamer Nails / Inc. / 1487 Fulton St. SPA UV Gel Color Gel Tel: 718-221-8018
brooklyn,brooklyn__9__crop_001,TP,brooklyn__9__crop_001,amenity=restaurant,JOHN GARDEN,amenity=fast_food,JOHN GARDEN / 626 Chinese Food to Take out Tel:718-735-399
brooklyn,brooklyn__90__crop_001,TP,brooklyn__90__crop_001,amenity=post_office,,amenity=post_office,E-MAIL PHOTO COPY PRINT / SHIPPING BOXES PASSPORT PHOTOS FAX / WE SHIP BARRELS & BOXES WORLDWIDE / WU / 1495
brooklyn,brooklyn__90__crop_002,TP,brooklyn__90__crop_002,,KOYA KOYA,shop=clothes,CUSTOM TAILORING KOYA KOYA / & BY MOUSSA / ALTERATION Designers MEN WOMEN & WEAR / CHILDREN / Specialized In Women Cloth
brooklyn,brooklyn__91__crop_001,TP,brooklyn__91__crop_001,shop=hairdresser,SOGHO EXPRESS AFRICAN,shop=hairdresser,EXPRESS AFRICAN 1497 / EXPRESS / SOGHO EXPRESS AFRICAN / HAIR Beauty Salon / BRAIDING / 718-778-6505 Walk-ins Welcome! /
brooklyn,brooklyn__91__crop_002,TP,brooklyn__91__crop_002,,CUSTOM TAILORING KOYA,shop=clothes,CUSTOM TAILORING KOYA / BY MOUSSA / ALTERATION Designers / EXPERT / ALTERATIONS 347-200-7524 / 347-200-7524 1497
brooklyn,brooklyn__91__crop_003,TP,brooklyn__91__crop_003,,SOGHO,shop=hairdresser,1497 / SOGHO / HAIR / BRAIDING / ALL STYLES & DESIGN 718-778-6505 WALK-IN WELCOME
brooklyn,brooklyn__92__crop_001,TP,brooklyn__92__crop_001,,1490 Convenience,shop=convenience,1490 / 1490 Convenience / SNACKS - SODA - HOT & COLD DRINKS - ATM & MORE
brooklyn,brooklyn__92__crop_002,TP,brooklyn__92__crop_002,shop=beauty,NAIL,shop=beauty,NAIL / 1488
brooklyn,brooklyn__92__crop_003,FP,,,1490,shop=convenience,1490
brooklyn,brooklyn__93__crop_001,TP,brooklyn__93__crop_001,shop=hairdresser,AMINATA,shop=hairdresser,AMINATA / BRAIDING • STYLING / AND UNISEX HAIR SALON / PHONE: 718-953-3950 / 646-243-4617 / MON-SAT 9:00 AM / 7:00 PM / 
brooklyn,brooklyn__93__crop_002,FP,,,Original RICK,amenity=restaurant,Original / RICK / JAMAICAN AMERICAN REST
brooklyn,brooklyn__94__crop_001,TP,brooklyn__94__crop_002,amenity=restaurant,NEW PEOPLE'S RESTAURANT,amenity=restaurant,NEW PEOPLE'S RESTAURANT / CHINESE FOOD TO TAKE OUT / 1505 Fulton St / TEL:718-493-0334
brooklyn,brooklyn__94__crop_002,TP,brooklyn__94__crop_001,amenity=restaurant,RICKY'S,amenity=restaurant,1503 / RICKY'S / Y's / JAMAICAN AMERICAN RESTAURANT 347-240-1900
brooklyn,brooklyn__94__crop_003,TP,brooklyn__94__crop_003,shop=hardware,,shop=hardware,718.230.5254 / WE CUT KEYS / HARDWARE / & DISCOUNT
brooklyn,brooklyn__95__crop_001,TP,brooklyn__95__crop_002,shop=hardware,FULTON HOME CENTER,shop=hardware,718.230.5254 WE CUT KEYS FULTON HOME CENTER WE CUT SHADES 1507 / HARDWARE / & DISCOUNT / ELECTRICAL SUPPLIES APPLIANCES 
brooklyn,brooklyn__95__crop_002,TP,brooklyn__95__crop_001,amenity=restaurant,NEW PEOPLE'S RESTAURANT,amenity=restaurant,NEW PEOPLE'S RESTAURANT / CHINESE FOOD TO TAKE OUT / 1505 Fulton St TEL:718-493-0334
